mga,department,child_readiness.basic,se.child_readiness.basic,sara_index,se.sara_index,child_readiness,se.child_readiness,quality.basic,se.quality.basic,main_symptom,se.main_symptom,assess.adeq,se.assess.adeq,fifteen.assess,se.fifteen.assess,int_cov,se.int_cov,three_danger_signs,se.three_danger_signs,year,recode,country
public,malem hodar,1,0,0.7820105786456728,0.021149790508891857,0.8982142838215244,0.031687672582596624,0.8613569270813886,0.04406337602755155,0.6194690178538093,0.12119202245364263,0.3473451506765183,0.11411028967402828,0.5076064069414946,0.03403715083772104,0.25133690792056185,0.1659831142946199,0,0,2017,7,Senegal
public,matam,0.9175257895738115,0.05099470026255021,0.7525773343985394,0.017311693210918973,0.847938146945817,0.023694117730432136,0.5959857409903464,0.07183703253597372,0.23542430708034048,0.08267309961018794,0.03744168124204383,0.025866425281163574,0.32160033907527763,0.02645407257747697,0.08358910848193823,0.08595759798290735,0,0,2017,7,Senegal
private,mbacke,0.08888887620576119,0.09218576458425273,0.5308641904846823,0.05121431365791821,0.35555555238477365,0.023046441146063166,0.3333333333333333,0.3333333333333333,0,0,0,0,0.3928571428571428,0.035714285714285726,0,0,0,0,2017,7,Senegal
public,mbacke,0.931786631485704,0.04389433887084703,0.8636173337890725,0.01455727469146735,0.8333333333333335,0.037166897494039536,0.47055204591647903,0.029966737033985655,0.009929965396271266,0.009925304485257696,0.019859930792542533,0.013225967022321664,0.3156708248734439,0.010278929415995626,0,0,0,0,2017,7,Senegal
private,mbour,0.894419292161194,0.10514030845852497,0.649576963501324,0.08755890712000444,0.7190799300274875,0.07721932774747128,0.6999999999999998,0.10250338747789968,0.39999999999999997,0.15968719422671313,0.39999999999999997,0.15968719422671313,0.4413919413919413,0.09386151429281868,0.25,0.22316963839196405,0.09999999999999999,0.09778803607803974,2017,7,Senegal
public,mbour,0.9999999999999999,3.607358498314279e-17,0.7331542432332646,0.023502632282792597,0.793422283472612,0.0255894810113122,0.6330899647381578,0.048479062287256784,0.161170919120402,0.0718773194013817,0,0,0.3415111966836283,0.022788461784983324,0.3537498037055253,0.19879776200864938,0,0,2017,7,Senegal
public,medina yoroufoula,1,0,0.7962962962962963,0.013588877513061882,0.9166666666666666,0,0.6666666666666667,0.23904572186687872,0.5,0.3585685828003181,0.5,0.3585685828003181,0.5,0.07171371656006362,0,0,0,0,2017,7,Senegal
public,nioro du rip,0.7895545371563321,0.07014388666087584,0.7153097735300012,0.022973140345271398,0.7807219676224162,0.048095413536563575,0.6826446016597186,0.07260389505850892,0.3305784719281405,0.11869952746008572,0.19834708315688432,0.10210211528892303,0.3945418105100367,0.027418688916024503,0.6666666666666667,0.15873015873015872,0,0,2017,7,Senegal
private,oussouye,0,0,0.8148148148148148,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
public,oussouye,0.9115646169362325,0.07545871525793423,0.8813303128731078,0.029563943896911422,0.908163268648913,0.05958138429624587,0.2914243669640762,0.08010622634653149,0,0,0,0,0.2674091093847805,0.02459906417312336,1,0,0,0,2017,7,Senegal
private,pikine,0.3628563191273131,0.06022709533077433,0.4860368527468294,0.07731261571580943,0.5056369419220583,0.03545262330382711,0.4135782016373233,0.12006932224794958,0.08024486830399001,0.07990363197265221,0,0,0.3096757229282601,0.028971506791408554,0.16808094564027387,0.16088167489134297,0,0,2017,7,Senegal
public,pikine,0.9848866569626396,0.01534682313896239,0.7614516182363829,0.015969000202919074,0.8526448326055311,0.027521903228816754,0.5690371227813491,0.059178681135433835,0.05397038073564526,0.0311428761759169,0.08530103998580349,0.03941929209480818,0.34071610608355346,0.03298216155172492,0.380433505692764,0.184105047425939,0,0,2017,7,Senegal
public,podor,1,0,0.7228956228170087,0.016592599495556748,0.8333333333333333,0.011651588310672222,0.5015673035954247,0.059990694461047316,0.224230798149944,0.06993805823704154,0.0654615211100336,0.03978104848199928,0.27877414495269204,0.022974068637686605,0.4062881597511572,0.14809479203028353,0,0,2017,7,Senegal
public,ranerou,0.8176100446066208,0.07910398486613858,0.7393431258448375,0.020342947029297904,0.7877358444849885,0.019775996216534652,0.5513728804719024,0.12301568507239576,0.2691762717168586,0.14395029895305408,0.07717739865465977,0.054203752731909895,0.2776831828978236,0.044416481373542274,1,0,0,0,2017,7,Senegal
private,rufisque,0.6666666666666666,0,0.6422379866108447,0.06520609824754077,0.7499999999999999,1.1102230246251563e-16,0.5555555555555556,0.09307864628704342,0,0,0,0,0.24175824175824182,0.03682232160806115,0,0,0,0,2017,7,Senegal
public,rufisque,0.8518518430441273,0.1333848618100595,0.8353909411195591,0.046422554677452835,0.8611111078082143,0.07858907276471946,0.44913451885252936,0.0562593055544966,0.052670618397319936,0.05167716215597262,0,0,0.28258176514323086,0.017447064096291907,0.36344226148652625,0.17968295214501334,0,0,2017,7,Senegal
private,saint louis,1,0,0.5555555555555556,0.18518518518518517,0.8333333333333334,0,0.19999999999999996,0.13333333333333333,0,0,0,0,0.1956043956043956,0.027007045554823104,0,0,0,0,2017,7,Senegal
public,saint louis,0.9269972505391376,0.06534650133434887,0.749923488511917,0.021620492419575622,0.7820248041085784,0.03214611281775962,0.621670117629765,0.05500773631431457,0.1955380713670349,0.08716818213979402,0.09776903568351746,0.06575262424044317,0.3432784661152044,0.027086949660069377,0.6488125093593317,0.14903973542765972,0,0,2017,7,Senegal
private,salemata,1,0,0.6666666666666667,0,0.8333333333333334,0,0.6666666666666666,0.1924500897298752,0.3333333333333333,0.33333333333333326,0,0,0.2912087912087912,0.03658422043120545,0,0,0,0,2017,7,Senegal
public,salemata,0.811827968867293,0.06431104515353396,0.7174432387031234,0.04216835780025211,0.7983871007335421,0.03873149249545833,0.6250000867381454,0.08168047937329465,0.21250018215010552,0.1353060110978383,0.21250018215010552,0.1353060110978383,0.4427472891200839,0.04139819297832655,0.5,0.36149940274061054,0,0,2017,7,Senegal
public,saraya,0.8030303187531713,0.07547405359366759,0.7104377069437396,0.020093205264621362,0.7689394057315452,0.036669914368037605,0.7954546314758305,0.1226658316551716,0.5909092629516609,0.22464972281650022,0.5909092629516609,0.22464972281650022,0.48717950658941817,0.04993807226558593,0,0,0,0,2017,7,Senegal
public,sedhiou,0.9382183948605596,0.05716634146239453,0.8614303977158043,0.006686566305557509,0.8394396602423662,0.02331881767568183,0.4805362699235396,0.047548722430371684,0.09116966389458254,0.061808790449643235,0,0,0.29906638086732196,0.012848640810954914,0,0,0,0,2017,7,Senegal
private,tambacounda,0.4722222519482753,0.19097225802860401,0.5493827226551723,0.044492919693592176,0.4687500111472699,0.08192096243555623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
public,tambacounda,1.0000000000000002,8.792753983845317e-17,0.6839598853047021,0.029087436948810115,0.7432049794153136,0.03196009272462771,0.7603443272184194,0.04832024695365373,0.41225818972581363,0.10858635353270973,0,0,0.31201124681516,0.020721158114480324,0.6632782388712699,0.15130313893385763,0,0,2017,7,Senegal
private,thies,0.5092251039080417,0.26859670208263303,0.5679923506053625,0.13527273874442497,0.5777982709885081,0.2028258471007387,0.5637602025059385,0.09620165377144187,0.12968178902285663,0.08605337449662566,0.08429314200425815,0.0646109257605977,0.38331434413455184,0.017633406564416948,0,0,0,0,2017,7,Senegal
public,thies,0.8916281499305274,0.051607320689890865,0.6995377503099285,0.018402416165729917,0.7659647328568618,0.03448883388045629,0.6509293887435628,0.07645458065601571,0.3734838684221994,0.11554295232953958,0.2489892456147996,0.105898635704414,0.430922175896133,0.023087752139912293,0.3768966081945271,0.21005371753483634,0,0,2017,7,Senegal
private,tivaoune,1,0,0.8888888888888888,0,0.9166666666666667,1.1102230246251564e-16,0.46666666666666656,0.07527726527090808,0,0,0,0,0.35567765567765564,0.03961970699485983,0,0,0,0,2017,7,Senegal
public,tivaoune,0.8002766267648046,0.06896600208812208,0.8633471644347519,0.018295511603460483,0.8213001383346965,0.02634011994764804,0.48761835130817605,0.05753779853648089,0.1037959910566418,0.06965336876678674,0,0,0.33926038410663784,0.015340672024644588,0.6805296641599963,0.16797172388058218,0,0,2017,7,Senegal
private,velingara,0.33333333333333337,0,0.37937937798970245,0.009641581592799722,0.33333333333333337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
public,velingara,0.8812652139282815,0.06889939779980049,0.7554474217789555,0.02890219967680979,0.8093673930358593,0.034449698899900245,0.6186117469540366,0.04851013024807287,0.19941157450753533,0.07972359031773724,0.2392938894090424,0.08478898250338426,0.3996629193277082,0.027434335380473365,0.16052631850891222,0.14759164863067142,0.039882314901507065,0.03953567777561939,2017,7,Senegal
private,ziguinchor,0.8928571919961585,0.05520172616766939,0.7910053019250722,0.018424028425336268,0.8541666953310925,0.06734761126586068,0.33333333333333337,0.1764125721355652,0,0,0,0,0.2338217380580265,0.10902935869241968,1,0,0,0,2017,7,Senegal
public,ziguinchor,0.7822222298320967,0.06612821655057956,0.827654321833196,0.012367088764971194,0.822222226978394,0.031642177024852794,0.4180747290077528,0.046577922879922254,0,0,0,0,0.2897265148092052,0.0137979758420478,0.27849339091781034,0.23579300098997588,0,0,2017,7,Senegal
private,linguere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,matam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,sedhiou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,malem hodar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,nioro du rip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,saraya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,kebemer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,ranerou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,dagana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,podor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,bounkiling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,goudomp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,bakel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,goudiry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,bignona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,bambey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,gossas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,birkelane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,koungheul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,guinguineo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,kedougou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,medina yoroufoula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
private,kanel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7,Senegal
