mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
public,bambey,0.7314475744595171,0.020480372735348192,0.8397180346595577,0.020376082473810044,ALL,0.3717781801529174,0.03166040848273667,2013,6,Senegal
private,bignona,0.7112485472263279,0.034357837740361115,0.8827148708148578,0.04352839086335743,ALL,0.31461485362645536,0.07459241728548885,2013,6,Senegal
public,bignona,0.7096552342125444,0.01705306906172916,0.8499790194741608,0.023211504789718545,ALL,0.3483708620026191,0.017550697202031715,2013,6,Senegal
public,birkelane,0.7455362702864993,0.021469314020783562,0.896222922413437,0.025007731406997327,ALL,0.49284679693204453,0.02174887900218707,2013,6,Senegal
public,bounkiling,0.6622032882242026,0.02220857710293264,0.7686042659719787,0.03545766041644479,ALL,0.32760582333026655,0.018066812946588733,2013,6,Senegal
private,dagana,0.6296296296296297,0,0.8333333333333334,0,ALL,0.27362637362637365,0.039977955524354375,2013,6,Senegal
public,dagana,0.738056416780009,0.012513850037510939,0.8761811047668555,0.01800649896235436,ALL,0.41746962451728997,0.03279443891205862,2013,6,Senegal
private,dakar,0.44904369930356347,0.022182025698074613,0.41743951749320857,0.04188480196899278,ALL,0.40203525342251534,0.021594799977604103,2013,6,Senegal
public,dakar,0.6267388469667801,0.019897510436221948,0.6389933786131983,0.028840134695312755,ALL,0.37008116899218085,0.015517410071416961,2013,6,Senegal
private,diourbel,0.5399143284207041,0.05936118239328658,0.8333333333333333,0,ALL,0.35384615384615387,0.0435142634576337,2013,6,Senegal
public,diourbel,0.7338634871216635,0.018779420078842323,0.8520999181960599,0.039974320602079554,ALL,0.42787796131700956,0.02727293990458443,2013,6,Senegal
private,fatick,0.7470244282405423,0.01525934386583336,0.8173652479966919,0.016971522986923098,ALL,0.43376633322881686,0.05440497042753776,2013,6,Senegal
public,fatick,0.689872924368387,0.014623934782305533,0.8101038841748859,0.027467904676122753,ALL,0.34770415522080905,0.015343168409901227,2013,6,Senegal
public,foundiougne,0.6794366302569299,0.025044812202725246,0.7451789525358937,0.04033917435924057,ALL,0.3113745859182842,0.012952133733957549,2013,6,Senegal
private,gossas,0.5925925925925926,0,0.6666666666666666,0,ALL,0.34666666666666673,0.0174233900466407,2013,6,Senegal
public,gossas,0.6793056871665285,0.02748654835818251,0.8259087374473898,0.04631036098466148,ALL,0.2989469509587295,0.03156071222266992,2013,6,Senegal
public,goudiry,0.653119952458533,0.03479033994832798,0.7904029865860277,0.04414592705472,ALL,0.31417796578448337,0.022980863693937977,2013,6,Senegal
private,goudomp,0.7447995799637925,0.022243340122189488,0.8580669816938222,0.026194303775430677,ALL,0.39022022084764035,0.04368198142830155,2013,6,Senegal
public,goudomp,0.7186592437778425,0.02006514755707444,0.866954616411039,0.026955842304903332,ALL,0.3854874014213651,0.01642366893760132,2013,6,Senegal
private,guediawaye,0.6346572442596532,0.04290075079117174,0.653834174424089,0.07606218543871045,ALL,0.40492270097061167,0.026747347161325156,2013,6,Senegal
public,guediawaye,0.6153556323975129,0.057883325097857825,0.6088102856308156,0.08846067000198084,ALL,0.39384576429901486,0.025658200893746163,2013,6,Senegal
private,guinguineo,0.6952533868031271,0.027195333773102334,0.8976534536403693,0.06118950098948014,ALL,0.1565934065934066,0.024323379284416732,2013,6,Senegal
public,guinguineo,0.6882417943507173,0.029626273202532763,0.7985440482295224,0.04302496550474386,ALL,0.41335835247081953,0.03222079945755935,2013,6,Senegal
private,kaffrine,0.7037037037037037,0,0.8333333333333334,0,ALL,0.4164102564102564,0.042237099008933854,2013,6,Senegal
public,kaffrine,0.7521123499894713,0.023424664857182094,0.891253935689374,0.029479578892532644,ALL,0.4435509906130037,0.031351483269511655,2013,6,Senegal
public,kanel,0.6639649802799801,0.02616457468005161,0.7777970836251756,0.045458435960451314,ALL,0.37513463676128783,0.02188899177160503,2013,6,Senegal
private,kaolack,0.5220012693101634,0.06450290840857718,0.5715236715490862,0.14718667159725501,ALL,0.3508053612393276,0.03876550564852115,2013,6,Senegal
public,kaolack,0.6985461256653079,0.030464144962054518,0.7808796073934703,0.03363945721407861,ALL,0.413189176692489,0.019438059265290818,2013,6,Senegal
public,kebemer,0.7503254831975877,0.02227692601319721,0.8784888537028226,0.023668740634020663,ALL,0.387825586400839,0.027489340386804128,2013,6,Senegal
private,kedougou,0.5045246621136775,0.08651593688446535,0.49511485711731107,0.12702285212252673,ALL,0.5880952380952381,0.054761904761904796,2013,6,Senegal
public,kedougou,0.6807207723304431,0.037986578906593974,0.7831557531884059,0.039008632966225205,ALL,0.4626605224573088,0.020055539276529692,2013,6,Senegal
private,kolda,0.5762238286790561,0.0781312109028223,0.5511966387390973,0.13325517333710338,ALL,0.3268365228678609,0.03427348145997558,2013,6,Senegal
public,kolda,0.624662200848991,0.052467736328095226,0.7178175613097045,0.07983942504873083,ALL,0.40985739708297175,0.02574607592329533,2013,6,Senegal
private,koumpentoum,0.7037037037037037,0,0.9166666666666666,0,ALL,0.5926739926739927,0.044073239506745354,2013,6,Senegal
public,koumpentoum,0.6372519506726653,0.08326169927464058,0.8117149910827628,0.07891785290789793,ALL,0.4575903281997044,0.04231458688196601,2013,6,Senegal
private,koungheul,0.6296296296296297,0,0.9166666666666666,0,ALL,0.2515750915750916,0.07349392063194436,2013,6,Senegal
