mga,department,child_readiness.basic,se.child_readiness.basic,sara_index,se.sara_index,child_readiness,se.child_readiness,quality.basic,se.quality.basic,main_symptom,se.main_symptom,assess.adeq,se.assess.adeq,fifteen.assess,se.fifteen.assess,int_cov,se.int_cov,three_danger_signs,se.three_danger_signs,year,recode,country
ALL,diourbel,0.6938776197753801,0.12540038971126866,0.7020975104725224,0.03848177617042766,0.6605017146135714,0.05812304291487576,0.423725319802084,0.05538530009093322,0.08143830448133915,0.04964368178796164,0.03663751174361871,0.03586948021698061,0.308490832115945,0.01886806614558647,0.816366322273738,0.16614307166759643,0,0,2020,7,Senegal
ALL,fatick,0.811466091042785,0.056741972922263025,0.7808520999557933,0.0260038230861344,0.7398982881613645,0.03568773681135522,0.5188350861644162,0.03373278372855452,0.032061938368896814,0.02399580883918945,0,0,0.3178460540043723,0.01199147825441699,0.894309283237941,0.10061804571564599,0,0,2020,7,Senegal
ALL,foundiougne,0.8773279403194912,0.060332305503261345,0.8366321991487699,0.03554508226868177,0.8274966615683069,0.04526120914794342,0.6199364477944491,0.05068437733693597,0.1558206174225409,0.06809101684626902,0.019828133448669856,0.01992499322092852,0.3182084936388663,0.015826743379559367,0.9456099462564374,0.053982158883468565,0,0,2020,7,Senegal
ALL,gossas,0.6666666666666667,0.24397501823713327,0.7222222222222223,0.040662503039522194,0.625,0.09149063183892499,0.4583333333333333,0.10183146365804992,0.125,0.11789715680767425,0,0,0.2252747252747253,0.021634797080462682,1,0,0,0,2020,7,Senegal
ALL,goudiry,0.8100294949145689,0.05980697888223086,0.6879711559947879,0.020408796298553196,0.7502949831446096,0.031845554980759375,0.6144971148294398,0.12094293146351212,0.3130173110233616,0.19151958425727897,0.3130173110233616,0.19151958425727897,0.423411802565549,0.05068146782786718,0,0,0,0,2020,7,Senegal
ALL,goudomp,0.7199999615812024,0.14683486434761847,0.7703703490265938,0.038630648393919345,0.7066666378525684,0.05123217367913289,0.6930730972477462,0.08829062017937704,0.3960964587161935,0.13836846344956016,0.20780708256761304,0.11105022057317497,0.4335356081079928,0.030132773897642236,0,0,0,0,2020,7,Senegal
ALL,guediawaye,0.9734416470689039,0.031201276910314556,0.8479025978196812,0.032834989685712856,0.9385205633961886,0.05098938407680567,0.35204675132331253,0.12244796657935508,0.028070126984968753,0.01742121238560632,0,0,0.2951249871039857,0.047907262208434484,0.5,0.2052426420716273,0,0,2020,7,Senegal
ALL,guinguineo,0.9019607704661243,0.08370451198687892,0.7559912823258055,0.0244774325642805,0.8480392295338756,0.07566298031368289,0.9871752623940765,0.013086460815122016,0.9615257871822298,0.03925938244536602,0.8076760120914385,0.11843987281349326,0.671235273138425,0.037548799846473704,1,0,0,0,2020,7,Senegal
ALL,kaffrine,0.973902761801702,0.026001805295905824,0.7995254762763595,0.02662235005613671,0.8063463631532093,0.04435983421341527,0.8947091438652198,0.04135997223384361,0.7246419116148441,0.11391096512616335,0.35363927888408353,0.12285669038598226,0.4803770474382484,0.017622913066903025,0.6627975202601406,0.17617130750846666,0.07249341817309798,0.07074882398753507,2020,7,Senegal
ALL,kanel,0.8728033436735949,0.07333110679564708,0.7192933471203489,0.03634024132214076,0.7538354231293303,0.04102989537345867,0.6084291387429223,0.1705030425374305,0.43371655497168915,0.2134579042532789,0,0,0.31261341973653045,0.0684312119920846,1,0,0,0,2020,7,Senegal
ALL,kaolack,0.8142492899430913,0.0730646063227409,0.6851851375428578,0.030290728272595317,0.7550890059374356,0.05136224170842638,0.940274461629706,0.029040988906852146,0.8388059491455253,0.08459628752700647,0.8046866771783325,0.09351263408803076,0.6278145308017882,0.026062340972760608,0.9880088931465985,0.012605659497586408,0.1059917666117488,0.05619787569378705,2020,7,Senegal
ALL,kebemer,0.855932173498751,0.12974355914802185,0.7478028660453941,0.039400849437137446,0.7736581883540103,0.0726522164704198,0.7329164178441482,0.06915332735845445,0.3801250746467555,0.14545376994943082,0,0,0.3489251452770065,0.02094960358982289,1,0,0,0,2020,7,Senegal
ALL,kedougou,0.8141843789015885,0.08032785185432983,0.7944838526493823,0.02667186384047601,0.7595744772158723,0.07876199697777582,0.8977264230799409,0.04755947038529044,0.7545434153918584,0.10539510313844287,0.7545434153918584,0.10539510313844286,0.5581765852755702,0.027443285655130475,0.4952059653466833,0.21013494464596827,0,0,2020,7,Senegal
ALL,kolda,0.7982424977967973,0.08711643349738403,0.7081828595310703,0.03821976357967587,0.8299794754602586,0.068393364567992,0.6485352425767908,0.04089123100809903,0.2548911231689455,0.06877416762937519,0.31309375352704294,0.07207582141227087,0.4054363565689159,0.022483400399480307,0.6718925864754616,0.16545925199516656,0,0,2020,7,Senegal
ALL,koumpentoum,1,0,0.9259259259259259,0,0.9166666666666666,0,1,0,1,0,0,0,0.3857142857142857,0.0159719141249985,1,0,0,0,2020,7,Senegal
ALL,koungheul,0.7703703431965976,0.07260168023607834,0.7643346859531612,0.04142358091496676,0.7320987337293638,0.06515358694711075,0.792242068592395,0.11188970804161055,0.5691233849693734,0.20446676749107984,0.1843290265849958,0.10603443455174012,0.4532881664019844,0.027636947476585374,1,0,0.0921645132924979,0.07092901954320804,2020,7,Senegal
ALL,linguere,0.838461500573203,0.09886672221153937,0.6792022686777415,0.06450658772478894,0.7602563960482844,0.09608500909432809,0.4599753251017187,0.10669404627349516,0.11843471404592,0.11389081928947364,0,0,0.2711572503775216,0.04654418302336827,0,0,0,0,2020,7,Senegal
ALL,louga,0.9157848284743038,0.05789995135309626,0.6702637748379692,0.04077560517621905,0.7602513200205022,0.043263583242911116,0.5812583153251935,0.048428048213963557,0.26299143643912676,0.06518726849698475,0.06419939394959367,0.03650450650933917,0.34789382482473147,0.01581778056402538,0.8410488819277331,0.10384792112669868,0,0,2020,7,Senegal
ALL,malem hodar,0.8333333333333333,0.12309149097933274,0.7777777777777778,0,0.8333333333333333,0.06154574548966635,1,0,1,0,0,0,0.5,0,0,0,0,0,2020,7,Senegal
ALL,matam,0.8385465946358159,0.07722710546342709,0.7522204689427059,0.022670503797088223,0.8255134413796095,0.03936078605310349,0.9181546489436132,0.08839235586609072,0.8772319734154197,0.1325885337991361,0.36830407975374085,0.22959432744459604,0.5044153929748433,0.07354753186816773,0,0,0,0,2020,7,Senegal
ALL,mbacke,0.8781512573249055,0.055283224958603,0.8723155932767088,0.03484970900783535,0.8609944013799691,0.027789382387341535,0.5562826479588839,0.045841087866022735,0.17359806199816596,0.05997404301432332,0.062244231854178066,0.03851188281854789,0.3586767999395315,0.015034025194241147,0.8773145062318554,0.09537104430424524,0,0,2020,7,Senegal
ALL,mbour,0.8191471347236061,0.0702160654008828,0.7384283014518707,0.028963889921597496,0.730200205472693,0.04806927400797158,0.5659067955770912,0.0891873149578718,0.35949319074079483,0.110294008630837,0.040924060602351,0.027819420797905905,0.3604703841244069,0.023091755630732035,1,0,0,0,2020,7,Senegal
ALL,medina yoroufoula,0.8154471316882608,0.11200112238614034,0.7493224805675522,0.03829914252979332,0.8615853487661956,0.03112625995924963,0.6539728109932341,0.06585335321855004,0.13493202748308536,0.12577605942317743,0.4047960824492561,0.17270304427250746,0.4771936809592242,0.045412723268482676,1,0,0,0,2020,7,Senegal
ALL,nioro du rip,0.8666666666666666,0.12316805742712014,0.7333333333333333,0.03652986075833468,0.7333333333333333,0.08219218670625301,0.7575757575757575,0.06569691693372903,0.5000000000000001,0.10786194479147469,0.31818181818181823,0.10047782161808126,0.4655844155844156,0.02927219600373693,0.75,0.21906864547116603,0,0,2020,7,Senegal
ALL,oussouye,0.8345047547077092,0.07357683558877734,0.8174890569200999,0.029029311747908158,0.8456869072917255,0.04314007527441935,0.4755458290630263,0.06071998304485641,0.03509991909362761,0.03497539324749566,0,0,0.31373586579331836,0.020129689852319773,0.5,0.37267799624996495,0,0,2020,7,Senegal
ALL,pikine,0.704307834273973,0.07292244578426277,0.7583446443476262,0.03757546591930732,0.7463024276720186,0.051366083298758795,0.5657063440898933,0.05043842976184072,0.2294099611699496,0.059903084453474774,0.15265498794805066,0.05324855978089905,0.39833525612654025,0.01620948270701211,0.6138332322656872,0.17427447553168063,0,0,2020,7,Senegal
ALL,podor,0.9086993923686192,0.056489050700768324,0.789453534917209,0.021897153676240844,0.8105081814254881,0.03214060357947654,0.5710474132379828,0.1082972857130511,0.26742833989273057,0.13330519764142645,0,0,0.33086047405034336,0.03485872118664863,0.7229133390952913,0.2368302185562021,0,0,2020,7,Senegal
ALL,ranerou,0.8333333333333333,0.12360330811826108,0.7222222222222222,0.013733700902028986,0.6666666666666667,5.5511151231257815e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,7,Senegal
ALL,rufisque,0.9221964798502436,0.054508488894026035,0.7842612395081396,0.02362869464043855,0.8178504483113741,0.02354588506326189,0.7427141921480909,0.08336548638781349,0.45372811328407464,0.2054216729026957,0.2328736887789994,0.1947839655033417,0.41488794242640803,0.06658431080692409,0.6666666666666666,0.2736568560955031,0,0,2020,7,Senegal
ALL,saint louis,0.7818035332867368,0.08167014164211399,0.7334496272229136,0.02467222556546737,0.779388077081393,0.034663850898948266,0.34079781224643274,0.05040300323156609,0,0,0.20845496261756563,0.101453195041468,0.36890601376141113,0.03838229804898761,0.6131912284774339,0.264845080927407,0,0,2020,7,Senegal
ALL,salemata,0.9999999999999999,6.145073771819397e-17,0.8270042149206285,0.010417566745741767,0.8892405164285857,0.02343952517791892,1,0,1,0,1,0,0.6428571428571429,0,0,0,0,0,2020,7,Senegal
ALL,saraya,0.9052823465689193,0.08350264906713079,0.7516697125274276,0.029259458858177368,0.8096539199755631,0.05439677427415555,0.9028764207919902,0.06492512532020059,0.8057528415839801,0.12097046716784228,0.6971235792080102,0.1509342566603394,0.6162281727958703,0.04627046545633032,0,0,0.2,0.13200624327482915,2020,7,Senegal
ALL,sedhiou,0.533333306653615,0.08799550517387877,0.6987654212292506,0.030382905869855793,0.6388888777723396,0.037894121317197944,0.570057019579437,0.09458942827962649,0.30918092156152593,0.12352881042968385,0.40099013717678506,0.13010070241043908,0.41939398006754885,0.03837057599908961,0.8,0.1810024993250225,0,0,2020,7,Senegal
ALL,tambacounda,0.7806666138408457,0.08550500859351685,0.6286974603838144,0.038197652944807106,0.6889999591800473,0.05697791023775781,0.7429468501670896,0.10539818301277624,0.531348191599551,0.17272599595925764,0.1128529546334861,0.043187068898566834,0.2846809602065411,0.04426234872882624,0.22857195469598038,0.15391066331236083,0,0,2020,7,Senegal
ALL,thies,0.8409566402271144,0.08038336216718014,0.7645114785681906,0.03132502803673399,0.8075485717314483,0.06609308456422,0.35297383965648993,0.07064509295726136,0.06407959296029898,0.06213990800438813,0.14805497195609957,0.07154074038703832,0.4083595209209719,0.022904566699301784,1,0,0,0,2020,7,Senegal
ALL,tivaoune,0.8918518471087946,0.06360196328726009,0.896008232643045,0.026659409165984433,0.8670833335000814,0.04283689826629956,0.5028782792555299,0.054790841773700874,0.050077762021718694,0.04130822717945486,0.05434686199170099,0.053033071977253946,0.34024883750661633,0.023109275107019732,0.5318559214036174,0.19230694484347963,0,0,2020,7,Senegal
ALL,velingara,0.9148936307423636,0.07523703024891491,0.7358317581100735,0.022178985578668108,0.8477211990257354,0.0562373754384564,0.3454593214608874,0.07448883245503629,0.022777211695033515,0.023096747135066167,0.08070506533473787,0.0771591355090578,0.3259757554989946,0.03313264814246389,1,0,0,0,2020,7,Senegal
ALL,ziguinchor,0.8767857301496511,0.06319231643659126,0.7235682471121336,0.060840587575870624,0.814360146250203,0.02231785897714721,0.5795449091164276,0.057450666037524974,0.1660521421803498,0.07541063228991872,0.2958129235052468,0.08949944848774279,0.41887618424312206,0.026522565781496418,0.75,0.21900939769578331,0,0,2020,7,Senegal
private,bakel,0.33333333333333337,0,0.37037037037037035,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,7,Senegal
public,bakel,1.0000000000000002,6.500800384324988e-17,0.7724867724867727,0.01959407618566246,0.8690476190476191,0.01609817628054316,0.33333333333333337,0,0,0,0,0,0.14285714285714288,0,1,0,0,0,2020,7,Senegal
public,bambey,0.9166666666666666,0.07470178808339961,0.8796296296296295,0.015893670424203588,0.8333333333333333,0.052822140920532265,0.5641025641025641,0.07661764717367363,0.07692307692307693,0.07457414164925212,0,0,0.278021978021978,0.022120094800583592,0,0,0,0,2020,7,Senegal
public,bignona,0.7190138505843033,0.08142855247608496,0.7757889607293016,0.020962106257751183,0.7630867959794093,0.045308349266873854,0.40302494351595264,0.05213530236373939,0,0,0,0,0.31034651981720607,0.021970802495583117,0.5441320652887407,0.2981218353041428,0,0,2020,7,Senegal
public,birkelane,0.6666666666666666,0,0.7407407407407407,0,0.5833333333333334,0,0.8333333333333333,0.12049980091353688,0.5,0.36149940274061054,0,0,0.39285714285714285,0.07746415773013084,0,0,0,0,2020,7,Senegal
public,bounkiling,0.7863247968493303,0.06968285188346592,0.8414055104109625,0.018335910500336904,0.8012820631221634,0.04329527088096389,0.7316403207627236,0.08048960669699559,0.6211392763709036,0.10214421848370424,0.2779683849152681,0.09253531454170577,0.432350310198731,0.02592601802562527,0.6980306086466063,0.17901029711487917,0,0,2020,7,Senegal
public,dagana,0.685646478292734,0.09380750503168626,0.7142480434959633,0.0339769321067373,0.6699288022073707,0.052191516556751125,0.8722361100472172,0.09901786695264753,0.6167083301416517,0.2970536008579423,0.6167083301416517,0.2970536008579423,0.552485469561707,0.04095292762220185,1,0,0,0,2020,7,Senegal
private,dakar,0.31316992819631373,0.1277499634510667,0.4149796678788266,0.02887110494224057,0.4365471181237187,0.06131842676314519,0.5333333333333333,0.08164965809277258,0,0,0,0,0.3340659340659341,0.037884206980083955,0,0,0,0,2020,7,Senegal
public,dakar,0.8100675923797933,0.055813243567983534,0.8047469036251731,0.02439614164394665,0.7826862961110358,0.0347682841397194,0.5671478529564654,0.04275363672973805,0.20454698388346276,0.06095001571882009,0.2923545584665682,0.06949610599730424,0.4371239729107452,0.024167484595907857,0.5,0.14649932643063063,0,0,2020,7,Senegal
private,diourbel,0.8541667604624859,0.11954364175738448,0.6192130133347918,0.04521001999969528,0.5911458997720386,0.0676403529397496,0.4186220154314925,0.058464908880805334,0.016759808550208782,0.016763992601235612,0,0,0.2932408310367617,0.0059503142271498015,1,0,0,0,2020,7,Senegal
public,diourbel,0.5833333333333334,0.14304303381783234,0.7592592592592593,0.04980119205559974,0.7083333333333334,0.08891291218029555,0.4285714285714286,0.09260427329607575,0.14285714285714285,0.09436832272511664,0.07142857142857142,0.0694532049720568,0.3229722658294087,0.036215193911549703,0.7999999999999999,0.18050434394168519,0,0,2020,7,Senegal
private,fatick,0.5,0.1360827634879543,0.6182336234958918,0.02790580917387086,0.5416666666666667,0.1701034543599429,0.5,0.07060987881136027,0,0,0,0,0.33241758241758235,0.03714157470819276,0,0,0,0,2020,7,Senegal
public,fatick,0.8438287081286178,0.05769391311362605,0.8008209649536241,0.0269707922878015,0.7604953747952843,0.03290752440367077,0.5204000698833906,0.036057626796569243,0.03472592467127247,0.02597466292627925,0,0,0.31663532395895705,0.012609368433432841,0.894309283237941,0.10061804571564599,0,0,2020,7,Senegal
private,foundiougne,0.8333333333333333,0.13608276348795434,0.7222222222222222,0.10584214937952006,0.625,0.10206207261596575,0.7083333333333334,0.07331621303652483,0.25,0.15887222732556064,0,0,0.2548076923076923,0.018963096452910458,0.75,0.22467925856822926,0,0,2020,7,Senegal
public,foundiougne,0.8841121461770678,0.06638604597906522,0.8542748351171854,0.035845342675869946,0.8587227397552006,0.04571947372321015,0.5977950888064851,0.06048456621832984,0.13223087773657594,0.07501949746862119,0.02479461861465613,0.024993799581852164,0.33408891627865045,0.018721086739643112,1,0,0,0,2020,7,Senegal
public,gossas,0.6666666666666667,0.24397501823713327,0.7222222222222223,0.040662503039522194,0.625,0.09149063183892499,0.4583333333333333,0.10183146365804992,0.125,0.11789715680767425,0,0,0.2252747252747253,0.021634797080462682,1,0,0,0,2020,7,Senegal
public,goudiry,0.8100294949145689,0.05980697888223086,0.6879711559947879,0.020408796298553196,0.7502949831446096,0.031845554980759375,0.6144971148294398,0.12094293146351212,0.3130173110233616,0.19151958425727897,0.3130173110233616,0.19151958425727897,0.423411802565549,0.05068146782786718,0,0,0,0,2020,7,Senegal
public,goudomp,0.7199999615812024,0.14683486434761847,0.7703703490265938,0.038630648393919345,0.7066666378525684,0.05123217367913289,0.6930730972477462,0.08829062017937704,0.3960964587161935,0.13836846344956016,0.20780708256761304,0.11105022057317497,0.4335356081079928,0.030132773897642236,0,0,0,0,2020,7,Senegal
private,guediawaye,1,0,0.8815625573800174,0.00967782446802055,0.9890105027366931,0.014516736702030691,0.33333333333333337,0.1414213562373095,0,0,0,0,0.2923076923076923,0.05559125501680708,0,0,0,0,2020,7,Senegal
public,guediawaye,0.888888888888889,0.0927607899929691,0.7407407407407408,0.017851822357561015,0.7777777777777778,0.06135549543482128,0.46666666666666673,0.09373829235448082,0.2,0.10384547550992666,0,0,0.3123809523809523,0.02297864207412402,0.5,0.2052426420716273,0,0,2020,7,Senegal
public,guinguineo,0.9019607704661243,0.08370451198687892,0.7559912823258055,0.0244774325642805,0.8480392295338756,0.07566298031368289,0.9871752623940765,0.013086460815122016,0.9615257871822298,0.03925938244536602,0.8076760120914385,0.11843987281349326,0.671235273138425,0.037548799846473704,1,0,0,0,2020,7,Senegal
public,kaffrine,0.973902761801702,0.026001805295905824,0.7995254762763595,0.02662235005613671,0.8063463631532093,0.04435983421341527,0.8947091438652198,0.04135997223384361,0.7246419116148441,0.11391096512616335,0.35363927888408353,0.12285669038598226,0.4803770474382484,0.017622913066903025,0.6627975202601406,0.17617130750846666,0.07249341817309798,0.07074882398753507,2020,7,Senegal
public,kanel,0.8728033436735949,0.07333110679564708,0.7192933471203489,0.03634024132214076,0.7538354231293303,0.04102989537345867,0.6084291387429223,0.1705030425374305,0.43371655497168915,0.2134579042532789,0,0,0.31261341973653045,0.0684312119920846,1,0,0,0,2020,7,Senegal
private,kaolack,0.562962876006925,0.17540316369670397,0.5528120350379129,0.07616515013823223,0.5574073634353199,0.11115782634628708,0.9462829717022359,0.053717028297764174,0.8388489151067076,0.16115108489329247,0.6776978302134151,0.19736896474225057,0.5690831918019355,0.04138028835959698,1,0,0,0,2020,7,Senegal
public,kaolack,0.9457364481770598,0.039766643950560294,0.7683031871483258,0.02529973618911397,0.8585271385466633,0.038499528357990545,0.9357239205363076,0.030880770101177405,0.8387734089034993,0.08488674233104715,0.9008615956758633,0.06427379828180563,0.6722946711964966,0.03175254849923333,0.9382537146233128,0.07384950523640853,0.1862645603170921,0.09681721247049618,2020,7,Senegal
public,kebemer,0.855932173498751,0.12974355914802185,0.7478028660453941,0.039400849437137446,0.7736581883540103,0.0726522164704198,0.7329164178441482,0.06915332735845445,0.3801250746467555,0.14545376994943082,0,0,0.3489251452770065,0.02094960358982289,1,0,0,0,2020,7,Senegal
public,kedougou,0.8141843789015885,0.08032785185432983,0.7944838526493823,0.02667186384047601,0.7595744772158723,0.07876199697777582,0.8977264230799409,0.04755947038529044,0.7545434153918584,0.10539510313844287,0.7545434153918584,0.10539510313844286,0.5581765852755702,0.027443285655130475,0.4952059653466833,0.21013494464596827,0,0,2020,7,Senegal
private,kolda,0.3333333333333333,0.2721655269759086,0.5061728395061729,0.1110348770636382,0.5416666666666667,0.2381448361039201,0.9333333333333332,0.06285393610547091,0.7999999999999999,0.18856180831641267,0.19999999999999998,0.18856180831641267,0.46586080586080586,0.04988651787761943,1,0,0,0,2020,7,Senegal
public,kolda,0.8961702137225134,0.06309020900360007,0.7720094563179174,0.023302316391311445,0.8907092200972949,0.05331848815611938,0.5789984364631389,0.04169557004844974,0.1217963746109762,0.05498231175145519,0.34070692463638785,0.07663844049668041,0.3906830160399368,0.024480872791643248,0.6028625020412622,0.18709493741239458,0,0,2020,7,Senegal
public,koumpentoum,1,0,0.9259259259259259,0,0.9166666666666666,0,1,0,1,0,0,0,0.3857142857142857,0.0159719141249985,1,0,0,0,2020,7,Senegal
public,koungheul,0.7703703431965976,0.07260168023607834,0.7643346859531612,0.04142358091496676,0.7320987337293638,0.06515358694711075,0.792242068592395,0.11188970804161055,0.5691233849693734,0.20446676749107984,0.1843290265849958,0.10603443455174012,0.4532881664019844,0.027636947476585374,1,0,0.0921645132924979,0.07092901954320804,2020,7,Senegal
public,linguere,0.838461500573203,0.09886672221153937,0.6792022686777415,0.06450658772478894,0.7602563960482844,0.09608500909432809,0.4599753251017187,0.10669404627349516,0.11843471404592,0.11389081928947364,0,0,0.2711572503775216,0.04654418302336827,0,0,0,0,2020,7,Senegal
private,louga,0.7689769118129298,0.19310707193055401,0.5516273610739381,0.122542209399557,0.6600660171930306,0.15073281433923735,0.33333333333333337,0.1217161238900369,0,0,0,0,0.2078754578754579,0.04209467008996777,1,0,0,0,2020,7,Senegal
public,louga,0.9693140770231602,0.030098120819995293,0.7252111788912843,0.016462860429601385,0.7967809847548913,0.01708510700801091,0.6140334691446775,0.052376592789884074,0.29775834340125906,0.07377557025114913,0.07268641689867526,0.0413292738603821,0.3664039542898857,0.016961502078711096,0.8308692727073401,0.10996904437178502,0,0,2020,7,Senegal
public,malem hodar,0.8333333333333333,0.12309149097933274,0.7777777777777778,0,0.8333333333333333,0.06154574548966635,1,0,1,0,0,0,0.5,0,0,0,0,0,2020,7,Senegal
public,matam,0.8385465946358159,0.07722710546342709,0.7522204689427059,0.022670503797088223,0.8255134413796095,0.03936078605310349,0.9181546489436132,0.08839235586609072,0.8772319734154197,0.1325885337991361,0.36830407975374085,0.22959432744459604,0.5044153929748433,0.07354753186816773,0,0,0,0,2020,7,Senegal
public,mbacke,0.8781512573249055,0.055283224958603,0.8723155932767088,0.03484970900783535,0.8609944013799691,0.027789382387341535,0.5562826479588839,0.045841087866022735,0.17359806199816596,0.05997404301432332,0.062244231854178066,0.03851188281854789,0.3586767999395315,0.015034025194241147,0.8773145062318554,0.09537104430424524,0,0,2020,7,Senegal
private,mbour,0.6666668167400225,0.2309400686856201,0.5925926259422273,0.055924687593897605,0.6666667792216835,0.1683250566734152,0.44444444444444453,0.10638078975070424,0.16666666666666666,0.15957118462605638,0.3333333333333333,0.20184335693983282,0.4697802197802197,0.045390679334843684,0,0,0,0,2020,7,Senegal
public,mbour,0.8594059482833358,0.07323163748916553,0.7755838739307124,0.02726750208352048,0.746974700673612,0.047126747803143916,0.5829060260468772,0.10036948440840554,0.386480174714488,0.12337435853555685,0,0,0.3451719556681826,0.02504303782410065,1,0,0,0,2020,7,Senegal
public,medina yoroufoula,0.8154471316882608,0.11200112238614034,0.7493224805675522,0.03829914252979332,0.8615853487661956,0.03112625995924963,0.6539728109932341,0.06585335321855004,0.13493202748308536,0.12577605942317743,0.4047960824492561,0.17270304427250746,0.4771936809592242,0.045412723268482676,1,0,0,0,2020,7,Senegal
public,nioro du rip,0.8666666666666666,0.12316805742712014,0.7333333333333333,0.03652986075833468,0.7333333333333333,0.08219218670625301,0.7575757575757575,0.06569691693372903,0.5000000000000001,0.10786194479147469,0.31818181818181823,0.10047782161808126,0.4655844155844156,0.02927219600373693,0.75,0.21906864547116603,0,0,2020,7,Senegal
private,oussouye,1,0,0.835978852993958,0.01763757036092855,0.9285715051394772,0.0793690666241787,0.5028249682816741,0.06731663974715765,0,0,0,0,0.27857456619497334,0.01368810019842768,0,0,0,0,2020,7,Senegal
public,oussouye,0.7621671221893427,0.08180937524963271,0.8094072049528848,0.03951325737756954,0.8094582194526645,0.020452343812408184,0.4605972568786524,0.08621018503236007,0.05433416508765469,0.05442490548899567,0,0,0.3330037474126534,0.0294838451679987,0.5,0.37267799624996495,0,0,2020,7,Senegal
private,pikine,0.4678363607769128,0.11346211973032753,0.6673164967279145,0.06303451096129312,0.5672515137217897,0.05673105986516377,0.6,0.15491933384829668,0.2,0.18973665961010278,0,0,0.3371428571428571,0.03018311461998686,1,0,0,0,2020,7,Senegal
public,pikine,0.745887003933122,0.0753526848225148,0.7743502738540754,0.04028805061624836,0.7777852455301938,0.05335015010668951,0.5624419575150472,0.05323301146082282,0.2322094726207433,0.06305067700433713,0.1671860981495157,0.058086530117740974,0.40416011324438655,0.017393580776433205,0.5714285714285714,0.1880688117032582,0,0,2020,7,Senegal
