mga,department,child_readiness.basic,se.child_readiness.basic,sara_index,se.sara_index,child_readiness,se.child_readiness,quality.basic,se.quality.basic,main_symptom,se.main_symptom,assess.adeq,se.assess.adeq,fifteen.assess,se.fifteen.assess,int_cov,se.int_cov,three_danger_signs,se.three_danger_signs,year,recode,country
ALL,kolda,0.8173913413119651,0.0713918598681101,0.6647058284283385,0.05202807525368811,0.8333333333333335,0.03929112744289074,0.6262883919559402,0.05011187747520451,0.21745086606771807,0.07790293196584927,0.16289138063170397,0.06880725637025568,0.40149081166826656,0.02049300709459591,0.9501364861021705,0.04925498957113949,0,0,2015,6,Senegal
ALL,koumpentoum,0.6666666666666666,0,0.7545963126567621,0.03064867154521703,0.75,0.0455340557132395,0.9067374879523459,0.05130474662259735,0.7765955669747283,0.12391509044124502,0.6095742370671469,0.15004268973690577,0.5810150342225425,0.045130325221384666,1,0,0,0,2015,6,Senegal
ALL,koungheul,0.6666666666666666,0,0.6713430653166299,0.030149261042576037,0.7340067375268976,0.04373854213214905,0.6639262148657614,0.08180449702137577,0.2730271188266497,0.16166245159504367,0.13651355941332485,0.1269870904147681,0.41241405170107504,0.04521874849465479,1,0,0,0,2015,6,Senegal
ALL,linguere,1,0,0.7407407407407407,0,0.8333333333333333,1.1102230246251564e-16,1,0,1,0,0,0,0.4615384615384615,0,0,0,0,0,2015,6,Senegal
ALL,louga,0.8247862687912215,0.08529984960214311,0.7052231674655338,0.024504250762603725,0.8274358559684127,0.042011127275499084,0.5296513856586237,0.04894551621945065,0.15488015514081463,0.055903109415916495,0.06299946510059808,0.03573004628144368,0.29556505876597206,0.023425679248024467,0.5858953755503152,0.12399112602768964,0,0,2015,6,Senegal
ALL,malem hodar,0.6666666666666666,0,0.6172839506172838,0.037716672386467816,0.6944444444444444,0.06227205981308944,0.9166666666666666,0.07322239826612577,0.75,0.2196671947983773,0.25,0.2196671947983773,0.456043956043956,0.03520250134069226,1,0,0,0,2015,6,Senegal
ALL,matam,0.9005847823187826,0.059892402913378565,0.7553606143907259,0.02545611743359473,0.913742693309193,0.018390458203196694,0.6745644804907315,0.05509650821273904,0.38531295096541623,0.07921313880910479,0.05306753954136163,0.0366322922662493,0.32789457385309717,0.017799092972672684,0.7780635228008141,0.11742931140856461,0,0,2015,6,Senegal
ALL,mbacke,0.7515243984117015,0.044121160801445514,0.6828986118965044,0.027079319190511257,0.7405360855606444,0.04132400150718991,0.6724696761635192,0.04052126412425378,0.40372584426503344,0.06258625277138004,0.21236872866768866,0.05281329222372269,0.40005102963367917,0.01873698932555971,0.942913734133588,0.0377534167945085,0,0,2015,6,Senegal
ALL,mbour,0.6966823318607838,0.0823721243228414,0.6412001166801959,0.025059388698995454,0.709715570476822,0.05208216918435215,0.6046697429709085,0.06066333730267008,0.293823241393571,0.08366940812546934,0.18978604388974016,0.07177304687338909,0.39052034780475064,0.0265434080932724,0.7159740121404016,0.11516859222359452,0,0,2015,6,Senegal
ALL,medina yoroufoula,0.7379680956547494,0.0792663133095707,0.7353932276984071,0.035229472582031386,0.8689840478273747,0.03963315665478532,0.8890918115814953,0.06266556987586742,0.7504565760583645,0.13095449405024012,0.16818858686121493,0.14353558838076058,0.4311393597191397,0.025665504359006854,1,0,0,0,2015,6,Senegal
ALL,nioro du rip,0.6666666666666666,0,0.6759259259259258,0.028350575726657157,0.6666666666666667,0.030496877279641652,0.6481481481481481,0.07682217496813225,0.33333333333333337,0.11197580205970206,0.38888888888888895,0.11579859665074782,0.5046805046805046,0.044688400580273666,1.0000000000000002,8.703633981230556e-17,0.16666666666666669,0.08852464433320809,2015,6,Senegal
ALL,oussouye,0.8773946062473551,0.1318390119239958,0.7096636701374195,0.07324389551333102,0.8582374972871705,0.13058920588055298,0.9289994381242958,0.05006080054261869,0.8386351435772673,0.11921318418508989,0.6191790891405622,0.17137055813582022,0.5298123638362296,0.044080087203503315,0,0,0,0,2015,6,Senegal
ALL,pikine,0.6537323527260059,0.07917182587756738,0.7101416130817918,0.024852262337171766,0.7689485776798995,0.04355207197394297,0.8168719672849658,0.04043409374531211,0.6463526025315615,0.06473542977716923,0.6662845552310952,0.06070461864372718,0.5317912943310176,0.020606100674346886,0.818832394795691,0.08802963064985464,0,0,2015,6,Senegal
ALL,podor,0.9029154496543396,0.04826857756306388,0.6972357161161704,0.02441099229569596,0.8357628747119497,0.031194708403488116,0.5974851489847496,0.05542291596626255,0.33672048775867286,0.07496815844345427,0.151911653065192,0.05739195768300619,0.374744139472255,0.02236003582509526,0.788486386485385,0.10137047281895394,0,0,2015,6,Senegal
ALL,ranerou,0.888888888888889,0.09369711585684089,0.7283950617283952,0.03753663950943663,0.8333333333333334,0.04057204129667896,0.6666666666666666,0.11875421719907087,0.25,0.21816542770602732,0.25,0.21816542770602732,0.3940476190476191,0.06129409635550291,0,0,0,0,2015,6,Senegal
ALL,rufisque,0.5776948208834564,0.11579326547813663,0.7053577813855291,0.028449555108697632,0.6830766826692982,0.03524302006025776,0.6817083967064916,0.06284746443670437,0.3806672483696132,0.10949355371789814,0.3183625355726517,0.1060581121829378,0.41876939742295,0.03379825630733344,0.5677518357062881,0.24299978908422523,0,0,2015,6,Senegal
ALL,saint louis,0.7126518585516641,0.1159055181418983,0.6360096326827999,0.043776411649620164,0.7269477942498942,0.08399854641115283,0.6305138617073754,0.0802051273277037,0.31071658981465017,0.1124415258418114,0.14499023306175546,0.07772217419004686,0.4169920083628954,0.029940684223510712,0.3832338863469912,0.20043691893132004,0,0,2015,6,Senegal
ALL,salemata,0.9230769355758326,0.07063511877394872,0.6951566965454629,0.019446138755588552,0.8397436022424993,0.06471505399303723,0.7701148473048262,0.06650200783751473,0.4482756335315827,0.11531568464517365,0.11206890838289567,0.10324840835974242,0.42694200172828256,0.02669251815785284,1,0,0,0,2015,6,Senegal
ALL,saraya,0.7368420896597186,0.06439738734726919,0.6245560600935165,0.04817226162176237,0.75,0.08166220432066658,0.9999999999999998,9.347331750567733e-17,0.9999999999999998,9.347331750567733e-17,0.7812499575769214,0.14920872076574143,0.636830340274633,0.042233419007247766,1,0,0,0,2015,6,Senegal
ALL,sedhiou,0.9170305962573858,0.060348186705689796,0.715186795380098,0.019257627087678395,0.8333333333333333,0.0397758751360574,0.930425819267361,0.03326045443065504,0.8608516385347224,0.06233995207728508,0.5929388121017268,0.10127134115964019,0.5254554240588275,0.019898478089497785,0.8524871159167309,0.09704634105369402,0,0,2015,6,Senegal
ALL,tambacounda,0.6933936652817623,0.10620660501895346,0.7056087728767052,0.0333772583691194,0.7628592382220167,0.0467362639215845,0.8715824474121654,0.04943691558424978,0.6954375253973999,0.10915555765607197,0.6068501912396547,0.1186654926266074,0.5459623721271136,0.019405549722971743,0.6800886943601854,0.18616933075691858,0,0,2015,6,Senegal
ALL,thies,0.6045957136632769,0.09246489439028029,0.6467902575211671,0.04518221980461825,0.692353290828049,0.06683582174478896,0.6204024752252041,0.04162812239692631,0.2762281525746111,0.05482303829187884,0.2626731551695536,0.053704060772008656,0.4136479134020695,0.02162380236575163,0.8564567142441171,0.11369218675001262,0.023600123580366353,0.01638128590577596,2015,6,Senegal
ALL,tivaoune,0.7840376071063995,0.06188692437500408,0.7245697074380784,0.03485178003495484,0.7417841690401976,0.049021076870927154,0.8456161016963158,0.03614521057520869,0.6771743882315949,0.06953748829345896,0.47497862652733924,0.07873010989659,0.5014600105546019,0.023363414060736245,0.7579581688469101,0.110626021628355,0,0,2015,6,Senegal
ALL,velingara,0.671806112675498,0.1253286342348497,0.6318730651884951,0.07606240505516229,0.7477055645802086,0.10578843278194318,0.6216792178461812,0.07516862247402513,0.33535845792332253,0.1041627039083766,0.2076413537720147,0.08309128918340201,0.40440881691608577,0.03554911286955452,0.9290168382370528,0.06999696888214885,0,0,2015,6,Senegal
ALL,ziguinchor,0.8776595335413362,0.06254916529021946,0.7029787770301059,0.024110177435713833,0.8283687760430767,0.04051950803095662,0.6963984078902189,0.07382098839246903,0.4984827356665352,0.10404075927700325,0.4199245731024267,0.10130608880497632,0.4737961426798058,0.03903866243054783,0.7482127759577236,0.1586548300759971,0,0,2015,6,Senegal
private,bakel,0.33333333333333337,0,0.48148148148148145,5.551115123125783e-17,0.33333333333333337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6,Senegal
public,bakel,0.8724035305757948,0.0652523260057242,0.7235960020816468,0.023355662938533257,0.8590504413219744,0.0408868026642062,0.8310356282314939,0.06985124392922117,0.6958641308166892,0.10382902028341115,0.746553442347241,0.09832996819369229,0.5742422892990169,0.032177860582242805,1,0,0,0,2015,6,Senegal
public,bambey,0.821342897671598,0.08064731197900304,0.7757127366898426,0.02862490169608531,0.8406774265472146,0.07776295357583578,0.6545060971154493,0.05890062775219651,0.22767189276562322,0.0948134398580472,0,0,0.3120898264098742,0.023517920686678517,0.879655240962472,0.11336372933764857,0,0,2015,6,Senegal
private,bignona,1,0,0.8148148148148148,0,0.9166666666666666,0,1,0,1,0,0,0,0.4807692307692307,0.015701857325533204,0,0,0,0,2015,6,Senegal
public,bignona,0.9999999999999999,1.9048542286518973e-17,0.7407407407407408,0.02374267346925939,0.8699082022431257,0.029020827957062904,0.6894399615061947,0.04397951441009417,0.3522267422999225,0.0757052834365046,0.3405870846811064,0.07423938352898288,0.4377326544154342,0.02548947316232464,0.6741854194056263,0.1148880768827971,0,0,2015,6,Senegal
public,birkelane,0.8653198582795378,0.08747708426429805,0.6777029550896039,0.02477656002632459,0.8829966312365509,0.02186927106607451,0.664617230020605,0.09421819406502362,0.306273466937342,0.14716661370535916,0.10209115564578065,0.0977712293660011,0.3619960581798491,0.04593439492389169,1,0,0,0,2015,6,Senegal
public,bounkiling,0.8207885357846532,0.06642163269676926,0.7124651574621377,0.01878654906438657,0.8464755139709844,0.033902663716044966,0.7799097435254354,0.05169046441154304,0.4776523955602983,0.11104951991199809,0.38826197780149185,0.10382216726547522,0.5221072092842399,0.024714347173867265,1,0,0,0,2015,6,Senegal
public,dagana,0.8630193291468704,0.09060206107600756,0.7097978228189766,0.03186657054190834,0.8710064430489568,0.059503555487414955,0.592581531966909,0.05590051464344428,0.19110978383602908,0.08153764085242778,0.40005972737869133,0.10218925826530828,0.44298580694628686,0.044170782732723894,0.8219934578189877,0.13273478249252466,0.17780432327941834,0.08075383847682133,2015,6,Senegal
private,dakar,0.38461532906271295,0.07872705758241012,0.48233255758412413,0.030705305229595414,0.49413779847229805,0.04525071487300771,0.6075928323951538,0.06365457558531593,0.3306073171177884,0.0845456173803209,0.37232442089415846,0.08245175062490159,0.44181671639018427,0.02918367904590015,0.7511240686334014,0.14107088968520426,0,0,2015,6,Senegal
public,dakar,0.7720364619347819,0.042904156695227263,0.723876127694426,0.030502085111261738,0.7746960310525258,0.03443513243941474,0.6060410590524922,0.04062627714002435,0.273687869247194,0.057176181312685814,0.2317991115651838,0.050492571193133544,0.3933975370343266,0.01869909648311025,0.7420718791704604,0.10315829312024882,0,0,2015,6,Senegal
private,diourbel,0.28196687886796423,0.28452439031364657,0.5052822301882356,0.08267865634637472,0.5316937320279906,0.215435633317297,0.4666666666666667,0.1699673171197595,0.2,0.2,0,0,0.19164835164835167,0.030638655434908946,0,0,0,0,2015,6,Senegal
public,diourbel,0.5838186333688498,0.14249609149340103,0.648543577806717,0.07189994828916817,0.6880257417051427,0.10225614573548586,0.6902618545812618,0.08593574893777844,0.42771408499171376,0.1330257317162521,0.21235669123135587,0.10961833732298576,0.41236424845826286,0.03489103706590581,1,0,0,0,2015,6,Senegal
private,fatick,1,0,0.7407407407407408,0,0.9166666666666666,0,0.33333333333333337,0,0,0,0,0,0.38461538461538464,0,0,0,0,0,2015,6,Senegal
public,fatick,0.7720018203486697,0.055928392253149536,0.6886051584578802,0.020094149706588293,0.7891016867121453,0.022031628274659005,0.7725536259709144,0.03401629747524581,0.41678842436374064,0.07766237226653887,0.6686454437939016,0.07425467897172017,0.5756687763657105,0.02314026926171602,0.8508557756303577,0.09732943675976098,0,0,2015,6,Senegal
public,foundiougne,0.6666666666666667,4.5566511785680114e-17,0.70991102951879,0.025662971926900077,0.8333333333333334,0,0.8224113203386162,0.044011119092788424,0.5191488455731651,0.10809005914094766,0.29617023088536704,0.10334340671652398,0.4727391571207762,0.021315444178909813,0.9999999999999998,7.883378422243472e-17,0.044255346328050484,0.04365610977994656,2015,6,Senegal
private,gossas,1,0,0.7037037037037037,0,0.9166666666666666,0,0.5333333333333333,0.16653327995729061,0.2,0.19595917942265428,0,0,0.30432234432234434,0.05420054121162199,1,0,0,0,2015,6,Senegal
public,gossas,0.6666666666666666,0,0.6296296296296297,0.054355510052247605,0.6666666666666666,0,0.7407407407407408,0.08814883299943416,0.4444444444444444,0.1672506512184143,0.2222222222222222,0.13993193428623996,0.41090761090761085,0.0501665697934761,1,0,0,0,2015,6,Senegal
public,goudiry,0.8184992254467809,0.0853358169858661,0.7071941432293037,0.03986675457363748,0.8712914730283619,0.021333954246466506,0.7532468373216166,0.09257085803525539,0.6456401462756715,0.11841169057782652,0.742733577126119,0.1097336236484408,0.5595606378860521,0.032469495171822106,0.8191305772592278,0.16223151799756236,0,0,2015,6,Senegal
private,goudomp,1,0,0.7037037037037037,0.07407407407407413,0.875,0.04166666666666663,0.7083333333333333,0.07552724726458049,0.25,0.16366341767699427,0.5,0.18898223650461363,0.45650183150183143,0.057162550360793526,1,0,0,0,2015,6,Senegal
public,goudomp,0.8088888766218311,0.16474143574730887,0.6716049314565729,0.0651838206956083,0.7855555524887912,0.07337369182208503,0.8965722930734853,0.039331401819328725,0.6897168792204559,0.11799420545798628,0.2563339406298742,0.10826344146165191,0.5055846324619917,0.027336409215351052,1,0,0,0,2015,6,Senegal
private,guediawaye,0.6666666666666666,0,0.48853547887717574,0.059908530792117,0.75,0,0.3333333333333333,0.242535625036333,0,0,0,0,0.35714285714285715,0.10394383930128558,0,0,0,0,2015,6,Senegal
public,guediawaye,0.6666666666666666,0,0.6851851851851851,0.06717372686203812,0.7083333333333335,0.030228177087917127,0.6,0.07942696000294007,0.1,0.09552486587271398,0.1,0.095524865872714,0.3697802197802198,0.03758091026724042,0.8,0.18012341448141728,0,0,2015,6,Senegal
public,guinguineo,0.6666666666666666,0,0.6861900473475051,0.05654690988641729,0.6472868721617362,0.07444605616458254,0.9555555555555554,0.029484598755723443,0.8666666666666666,0.08845379626717031,0.6666666666666666,0.12266334536566453,0.5486446886446886,0.03389557942951685,1,0,0.13333333333333333,0.08845379626717033,2015,6,Senegal
private,kaffrine,0.6666666666666666,0,0.6481481481481481,0.05555555555555558,0.75,0.08333333333333337,0.6666666666666666,0.14907119849998596,0.3333333333333333,0.21081851067789195,0,0,0.3139194139194139,0.035046351061875425,1,0,0,0,2015,6,Senegal
public,kaffrine,0.7454153058420442,0.06034416789832928,0.7366654570447799,0.01999340520539201,0.8211974063574332,0.0280129768793556,0.8104271651944613,0.06720551180240154,0.6398247994726108,0.10641233366133328,0.20854330388922682,0.09184790990690013,0.4144279386446609,0.03241129825681258,0.9999999999999999,3.61124691332277e-17,0,0,2015,6,Senegal
public,kanel,0.821522295741824,0.08958214699476023,0.7229512876653914,0.029925910732193094,0.8051181015053067,0.07112861934825325,0.6754069852057915,0.04331181521940396,0.2699898976060433,0.07385726908655142,0.05417087599748195,0.03746123300958768,0.31181892397650074,0.018856810752386266,0.857142857142857,0.13327351577386995,0,0,2015,6,Senegal
private,kaolack,0.33333333333333337,0.2631578830342704,0.48927875373693297,0.09419405257236303,0.3991228040919009,0.13765029384320704,0.641131803874576,0.12857333243317176,0.32712213226483,0.17806146418049712,0.192546558717796,0.14248387783840358,0.3886128257090078,0.04436003979775376,1,0,0,0,2015,6,Senegal
public,kaolack,0.7408492187280853,0.04720662905286986,0.6987148090380046,0.021869486639601993,0.790873626275238,0.030383079940803085,0.6748941231067783,0.04936635758065672,0.3467065077388805,0.07688724120326682,0.14762247961618713,0.05780172424236076,0.3848627191556701,0.025016525033103157,0.9449965790737024,0.05371016215769594,0.02748417618945011,0.02726511092538225,2015,6,Senegal
public,kebemer,0.8037558128531195,0.07355504444999858,0.74298385055712,0.03213594351577951,0.8602112397598931,0.03269795998408979,0.6131606791376405,0.06156104670855873,0.26585378136294746,0.08248026204240791,0.06067079823826319,0.04181488134181425,0.35660610506768786,0.027505993427284728,1,0,0,0,2015,6,Senegal
private,kedougou,0.6666666666666666,0,0.6026935988142358,0.010389077854259658,0.8333333333333334,0,0.6666666666666666,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,2015,6,Senegal
public,kedougou,0.8279570126930644,0.06375450857025865,0.7371565269805617,0.026793038084205033,0.8844086065466165,0.038058927078768394,0.6858548305853807,0.07756652013851718,0.5132840620919776,0.1150801262464105,0.0671586779103264,0.04625134182774267,0.3472676215279652,0.03389348357470499,1,0,0,0,2015,6,Senegal
private,kolda,0,0,0.4814814814814815,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6,Senegal
public,kolda,0.8173913413119651,0.0713918598681101,0.6938551611495702,0.051906674319054734,0.8333333333333335,0.03929112744289074,0.6262883919559402,0.05011187747520451,0.21745086606771807,0.07790293196584927,0.16289138063170397,0.06880725637025568,0.40149081166826656,0.02049300709459591,0.9501364861021705,0.04925498957113949,0,0,2015,6,Senegal
public,koumpentoum,0.6666666666666666,0,0.7545963126567621,0.03064867154521703,0.75,0.0455340557132395,0.9067374879523459,0.05130474662259735,0.7765955669747283,0.12391509044124502,0.6095742370671469,0.15004268973690577,0.5810150342225425,0.045130325221384666,1,0,0,0,2015,6,Senegal
public,koungheul,0.6666666666666666,0,0.6713430653166299,0.030149261042576037,0.7340067375268976,0.04373854213214905,0.6639262148657614,0.08180449702137577,0.2730271188266497,0.16166245159504367,0.13651355941332485,0.1269870904147681,0.41241405170107504,0.04521874849465479,1,0,0,0,2015,6,Senegal
public,linguere,1,0,0.7407407407407407,0,0.8333333333333333,1.1102230246251564e-16,1,0,1,0,0,0,0.4615384615384615,0,0,0,0,0,2015,6,Senegal
private,louga,0.5,0.5,0.5555555555555556,0.07407407407407403,0.5833333333333334,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6,Senegal
public,louga,0.8729878215974369,0.06347154580428525,0.727435348188902,0.025617503653563873,0.8636631283796385,0.030163164209627242,0.5296513856586237,0.04894551621945065,0.15488015514081463,0.055903109415916495,0.06299946510059808,0.03573004628144368,0.29556505876597206,0.023425679248024467,0.5858953755503152,0.12399112602768964,0,0,2015,6,Senegal
public,malem hodar,0.6666666666666666,0,0.6172839506172838,0.037716672386467816,0.6944444444444444,0.06227205981308944,0.9166666666666666,0.07322239826612577,0.75,0.2196671947983773,0.25,0.2196671947983773,0.456043956043956,0.03520250134069226,1,0,0,0,2015,6,Senegal
public,matam,0.9005847823187826,0.059892402913378565,0.7553606143907259,0.02545611743359473,0.913742693309193,0.018390458203196694,0.6745644804907315,0.05509650821273904,0.38531295096541623,0.07921313880910479,0.05306753954136163,0.0366322922662493,0.32789457385309717,0.017799092972672684,0.7780635228008141,0.11742931140856461,0,0,2015,6,Senegal
public,mbacke,0.7515243984117015,0.044121160801445514,0.6828986118965044,0.027079319190511257,0.7405360855606444,0.04132400150718991,0.6724696761635192,0.04052126412425378,0.40372584426503344,0.06258625277138004,0.21236872866768866,0.05281329222372269,0.40005102963367917,0.01873698932555971,0.942913734133588,0.0377534167945085,0,0,2015,6,Senegal
private,mbour,0,0,0.40740740740740733,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6,Senegal
public,mbour,0.7313432166587975,0.0782987666312747,0.6524582152876149,0.023294934620800765,0.7325870395803825,0.04911018789598913,0.6046697429709085,0.06066333730267008,0.293823241393571,0.08366940812546934,0.18978604388974016,0.07177304687338909,0.39052034780475064,0.0265434080932724,0.7159740121404016,0.11516859222359452,0,0,2015,6,Senegal
