mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
ALL,kanel,0.6851851851851851,0.021271680172978733,0.7395833333333333,0.03529262387197242,ALL,0.19488536155202824,0.018618506308427298,2017,7,Senegal
ALL,kaolack,0.6408694030234257,0.02492228834183432,0.7435711918641722,0.04003253676228629,ALL,0.43112100651677254,0.018441572148216647,2017,7,Senegal
ALL,kebemer,0.6927437660542028,0.031091226469679868,0.7465986407928985,0.0449477843754987,ALL,0.38120449053435457,0.021094623682549093,2017,7,Senegal
ALL,kedougou,0.7037037037037037,0.029902719546641903,0.7361111111111112,0.02414519409334315,ALL,0.4730935730935731,0.02295356796557928,2017,7,Senegal
ALL,kolda,0.6462515054240937,0.03269736171244715,0.8038368007172946,0.03368649632427207,ALL,0.4465865210548549,0.028237822949219192,2017,7,Senegal
ALL,koumpentoum,0.7376082506850208,0.03504628831162086,0.838584853385145,0.04573618333951128,ALL,0.3558903380426441,0.024979708575067067,2017,7,Senegal
ALL,koungheul,0.8148148148148149,0.019125843684974896,0.9166666666666666,0.030429030972509218,ALL,0.36126984126984124,0.01422420621082394,2017,7,Senegal
ALL,linguere,0.6782945767301636,0.02255738608350306,0.7083333333333335,0.03548417728435896,ALL,0.42108903412004606,0.03045354610253144,2017,7,Senegal
ALL,louga,0.6617408458745438,0.02579653782414167,0.7167508141448126,0.04076312786115704,ALL,0.4174942292550537,0.020237011903630493,2017,7,Senegal
ALL,malem hodar,0.7820105786456728,0.021149790508891857,0.8982142838215244,0.031687672582596624,ALL,0.5076064069414946,0.03403715083772104,2017,7,Senegal
ALL,matam,0.7525773343985394,0.017311693210918973,0.847938146945817,0.023694117730432136,ALL,0.32160033907527763,0.02645407257747697,2017,7,Senegal
ALL,mbacke,0.8153800068139772,0.039218043277535836,0.7640726110688144,0.059007065329703456,ALL,0.3164798111935707,0.010182652959057232,2017,7,Senegal
ALL,mbour,0.7074590872902988,0.033469701429593976,0.7758127855307941,0.02683860301433257,ALL,0.3945841191932313,0.05137559763964545,2017,7,Senegal
ALL,medina yoroufoula,0.7962962962962963,0.013588877513061882,0.9166666666666666,0,ALL,0.5,0.07171371656006362,2017,7,Senegal
ALL,nioro du rip,0.7153097735300012,0.022973140345271398,0.7807219676224162,0.048095413536563575,ALL,0.3945418105100367,0.027418688916024503,2017,7,Senegal
ALL,oussouye,0.8632196549491791,0.02629335019211808,0.908163268648913,0.05958138429624587,ALL,0.2674091093847805,0.02459906417312336,2017,7,Senegal
ALL,pikine,0.6355790373584854,0.05887675154863464,0.7416083455237149,0.06479560895611235,ALL,0.3363729367920668,0.028573687087970805,2017,7,Senegal
ALL,podor,0.7228956228170087,0.016592599495556748,0.8333333333333333,0.011651588310672222,ALL,0.27877414495269204,0.022974068637686605,2017,7,Senegal
ALL,ranerou,0.7393431258448375,0.020342947029297904,0.7877358444849885,0.019775996216534652,ALL,0.2776831828978236,0.044416481373542274,2017,7,Senegal
ALL,rufisque,0.81489842501862,0.04426774627109721,0.8552631574006746,0.07463381181702432,ALL,0.28154144009857895,0.017038798860091735,2017,7,Senegal
ALL,saint louis,0.7166412781566589,0.037519540513796835,0.7868289782561168,0.02967816565756452,ALL,0.3071721423014206,0.02228928262820036,2017,7,Senegal
ALL,salemata,0.7134213287685178,0.0390710943939233,0.8011551213862406,0.035776991817810286,ALL,0.41749090311721665,0.03570973270188601,2017,7,Senegal
ALL,saraya,0.7104377069437396,0.020093205264621362,0.7689394057315452,0.036669914368037605,ALL,0.48717950658941817,0.04993807226558593,2017,7,Senegal
ALL,sedhiou,0.8614303977158043,0.006686566305557509,0.8394396602423662,0.02331881767568183,ALL,0.29906638086732196,0.012848640810954914,2017,7,Senegal
