mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
private,dakar,0.4149796678788266,0.02887110494224057,0.4365471181237187,0.06131842676314519,ALL,0.3340659340659341,0.037884206980083955,2020,7,Senegal
public,dakar,0.8047469036251731,0.02439614164394665,0.7826862961110358,0.0347682841397194,ALL,0.4371239729107452,0.024167484595907857,2020,7,Senegal
private,diourbel,0.6192130133347918,0.04521001999969528,0.5911458997720386,0.0676403529397496,ALL,0.2932408310367617,0.0059503142271498015,2020,7,Senegal
public,diourbel,0.7592592592592593,0.04980119205559974,0.7083333333333334,0.08891291218029555,ALL,0.3229722658294087,0.036215193911549703,2020,7,Senegal
private,fatick,0.6182336234958918,0.02790580917387086,0.5416666666666667,0.1701034543599429,ALL,0.33241758241758235,0.03714157470819276,2020,7,Senegal
public,fatick,0.8008209649536241,0.0269707922878015,0.7604953747952843,0.03290752440367077,ALL,0.31663532395895705,0.012609368433432841,2020,7,Senegal
private,foundiougne,0.7222222222222222,0.10584214937952006,0.625,0.10206207261596575,ALL,0.2548076923076923,0.018963096452910458,2020,7,Senegal
public,foundiougne,0.8542748351171854,0.035845342675869946,0.8587227397552006,0.04571947372321015,ALL,0.33408891627865045,0.018721086739643112,2020,7,Senegal
public,gossas,0.7222222222222223,0.040662503039522194,0.625,0.09149063183892499,ALL,0.2252747252747253,0.021634797080462682,2020,7,Senegal
public,goudiry,0.6879711559947879,0.020408796298553196,0.7502949831446096,0.031845554980759375,ALL,0.423411802565549,0.05068146782786718,2020,7,Senegal
public,goudomp,0.7703703490265938,0.038630648393919345,0.7066666378525684,0.05123217367913289,ALL,0.4335356081079928,0.030132773897642236,2020,7,Senegal
private,guediawaye,0.8815625573800174,0.00967782446802055,0.9890105027366931,0.014516736702030691,ALL,0.2923076923076923,0.05559125501680708,2020,7,Senegal
public,guediawaye,0.7407407407407408,0.017851822357561015,0.7777777777777778,0.06135549543482128,ALL,0.3123809523809523,0.02297864207412402,2020,7,Senegal
public,guinguineo,0.7559912823258055,0.0244774325642805,0.8480392295338756,0.07566298031368289,ALL,0.671235273138425,0.037548799846473704,2020,7,Senegal
public,kaffrine,0.7995254762763595,0.02662235005613671,0.8063463631532093,0.04435983421341527,ALL,0.4803770474382484,0.017622913066903025,2020,7,Senegal
public,kanel,0.7192933471203489,0.03634024132214076,0.7538354231293303,0.04102989537345867,ALL,0.31261341973653045,0.0684312119920846,2020,7,Senegal
private,kaolack,0.5528120350379129,0.07616515013823223,0.5574073634353199,0.11115782634628708,ALL,0.5690831918019355,0.04138028835959698,2020,7,Senegal
public,kaolack,0.7683031871483258,0.02529973618911397,0.8585271385466633,0.038499528357990545,ALL,0.6722946711964966,0.03175254849923333,2020,7,Senegal
public,kebemer,0.7478028660453941,0.039400849437137446,0.7736581883540103,0.0726522164704198,ALL,0.3489251452770065,0.02094960358982289,2020,7,Senegal
public,kedougou,0.7944838526493823,0.02667186384047601,0.7595744772158723,0.07876199697777582,ALL,0.5581765852755702,0.027443285655130475,2020,7,Senegal
private,kolda,0.5061728395061729,0.1110348770636382,0.5416666666666667,0.2381448361039201,ALL,0.46586080586080586,0.04988651787761943,2020,7,Senegal
public,kolda,0.7720094563179174,0.023302316391311445,0.8907092200972949,0.05331848815611938,ALL,0.3906830160399368,0.024480872791643248,2020,7,Senegal
public,koumpentoum,0.9259259259259259,0,0.9166666666666666,0,ALL,0.3857142857142857,0.0159719141249985,2020,7,Senegal
public,koungheul,0.7643346859531612,0.04142358091496676,0.7320987337293638,0.06515358694711075,ALL,0.4532881664019844,0.027636947476585374,2020,7,Senegal
public,linguere,0.6792022686777415,0.06450658772478894,0.7602563960482844,0.09608500909432809,ALL,0.2711572503775216,0.04654418302336827,2020,7,Senegal
private,louga,0.5516273610739381,0.122542209399557,0.6600660171930306,0.15073281433923735,ALL,0.2078754578754579,0.04209467008996777,2020,7,Senegal
public,louga,0.7252111788912843,0.016462860429601385,0.7967809847548913,0.01708510700801091,ALL,0.3664039542898857,0.016961502078711096,2020,7,Senegal
public,malem hodar,0.7777777777777778,0,0.8333333333333333,0.06154574548966635,ALL,0.5,0,2020,7,Senegal
public,matam,0.7522204689427059,0.022670503797088223,0.8255134413796095,0.03936078605310349,ALL,0.5044153929748433,0.07354753186816773,2020,7,Senegal
public,mbacke,0.8723155932767088,0.03484970900783535,0.8609944013799691,0.027789382387341535,ALL,0.3586767999395315,0.015034025194241147,2020,7,Senegal
private,mbour,0.5925926259422273,0.055924687593897605,0.6666667792216835,0.1683250566734152,ALL,0.4697802197802197,0.045390679334843684,2020,7,Senegal
public,mbour,0.7755838739307124,0.02726750208352048,0.746974700673612,0.047126747803143916,ALL,0.3451719556681826,0.02504303782410065,2020,7,Senegal
public,medina yoroufoula,0.7493224805675522,0.03829914252979332,0.8615853487661956,0.03112625995924963,ALL,0.4771936809592242,0.045412723268482676,2020,7,Senegal
public,nioro du rip,0.7333333333333333,0.03652986075833468,0.7333333333333333,0.08219218670625301,ALL,0.4655844155844156,0.02927219600373693,2020,7,Senegal
private,oussouye,0.835978852993958,0.01763757036092855,0.9285715051394772,0.0793690666241787,ALL,0.27857456619497334,0.01368810019842768,2020,7,Senegal
public,oussouye,0.8094072049528848,0.03951325737756954,0.8094582194526645,0.020452343812408184,ALL,0.3330037474126534,0.0294838451679987,2020,7,Senegal
private,pikine,0.6673164967279145,0.06303451096129312,0.5672515137217897,0.05673105986516377,ALL,0.3371428571428571,0.03018311461998686,2020,7,Senegal
public,pikine,0.7743502738540754,0.04028805061624836,0.7777852455301938,0.05335015010668951,ALL,0.40416011324438655,0.017393580776433205,2020,7,Senegal
public,podor,0.789453534917209,0.021897153676240844,0.8105081814254881,0.03214060357947654,ALL,0.33086047405034336,0.03485872118664863,2020,7,Senegal
public,ranerou,0.7222222222222222,0.013733700902028986,0.6666666666666667,5.5511151231257815e-17,ALL,NA,NA,2020,7,Senegal
private,rufisque,0.7480760308897271,0.032842682134430055,0.8168490874383729,0.021775105053046105,ALL,0.4645722036496026,0.09039975710731883,2020,7,Senegal
public,rufisque,0.8356324675111053,0.041868975657960016,0.8194444444444446,0.05087328929591644,ALL,0.2992234432234432,0.020717808366763936,2020,7,Senegal
private,saint louis,0.5061728395061728,0.11777027177986979,0.4444444444444444,0.19444444444444445,ALL,0.42256410256410254,0.09112634371791255,2020,7,Senegal
public,saint louis,0.7719711198019135,0.014606054874402865,0.8361581889288383,0.006293627580016352,ALL,0.3369544839792359,0.027611415027424886,2020,7,Senegal
private,salemata,0.8148148148148148,0,0.9166666666666666,0,ALL,NA,NA,2020,7,Senegal
public,salemata,0.8333333333333333,0.013888888888888907,0.875,0.031249999999999965,ALL,0.6428571428571429,0,2020,7,Senegal
public,saraya,0.7516697125274276,0.029259458858177368,0.8096539199755631,0.05439677427415555,ALL,0.6162281727958703,0.04627046545633032,2020,7,Senegal
public,sedhiou,0.6987654212292506,0.030382905869855793,0.6388888777723396,0.037894121317197944,ALL,0.41939398006754885,0.03837057599908961,2020,7,Senegal
private,tambacounda,0.500597377811661,0.060290905471269356,0.4473684252097867,0.0802753534562188,ALL,0.07692307692307693,0,2020,7,Senegal
public,tambacounda,0.7199872213378818,0.027293626051084253,0.7945402269109517,0.034821161660839456,ALL,0.3046713915584066,0.044768291380387626,2020,7,Senegal
private,thies,0.6638176235613114,0.07179438105064706,0.7142856836585048,0.2379980560336707,ALL,0.4219047619047619,0.050055026410284115,2020,7,Senegal
public,thies,0.8037036949169766,0.025162734707605484,0.8388223498007061,0.03098848822251705,ALL,0.4066758645735168,0.024986784510193986,2020,7,Senegal
private,tivaoune,0.7777777777777777,1.1102230246251565e-16,0.8333333333333333,0,ALL,0.34805860805860805,0.04152825297222922,2020,7,Senegal
public,tivaoune,0.9141975312917567,0.02417055848211063,0.8722756406186376,0.0491759016213641,ALL,0.3383519003597961,0.02690105394149676,2020,7,Senegal
private,velingara,0.7407407407407407,0,0.9166666666666666,0,ALL,0.32857142857142857,0.037723049593683666,2020,7,Senegal
public,velingara,0.7348073284384349,0.026743996051390155,0.8333333333333333,0.0660673781060774,ALL,0.32262767883696447,0.05826681842221275,2020,7,Senegal
private,ziguinchor,0.6494708782019971,0.15196224609462908,0.7450981171084564,0.06872669474880735,ALL,0.5098523087793495,0.0591962462329397,2020,7,Senegal
public,ziguinchor,0.7660114818689951,0.03153104835542592,0.8384476451170809,0.023378390324313575,ALL,0.40509469782713664,0.026995247966912207,2020,7,Senegal
private,mbacke,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,kaffrine,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,linguere,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,matam,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,sedhiou,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,guinguineo,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,kedougou,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,saraya,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,medina yoroufoula,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,kebemer,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,kanel,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,dagana,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,podor,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,bounkiling,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,goudomp,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,goudiry,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,koumpentoum,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,bignona,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,bambey,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,gossas,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,birkelane,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,koungheul,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,malem hodar,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,nioro du rip,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
private,ranerou,NA,NA,NA,NA,ALL,NA,NA,2020,7,Senegal
ALL,bakel,0.7459881605908266,0.031625818172064314,0.8447281693141687,0.02804300626608242,clinic,0.14285714285714288,0,2020,7,Senegal
ALL,bambey,0.8796296296296295,0.015893670424203588,0.8333333333333333,0.052822140920532265,clinic,0.278021978021978,0.022120094800583592,2020,7,Senegal
ALL,bignona,0.7736625514403295,0.02199604624255773,0.7592592592592594,0.04761496487821456,clinic,0.2987993487993488,0.02487949595638326,2020,7,Senegal
ALL,bignona,0.8148148148148148,0,0.8333333333333334,0,health center,0.38,0.02541269345547873,2020,7,Senegal
ALL,birkelane,0.7407407407407407,0,0.5833333333333334,0,clinic,0.39285714285714285,0.07746415773013084,2020,7,Senegal
ALL,bounkiling,0.8444444444444446,0.020175066193749744,0.8166666666666668,0.04539389893593697,clinic,0.40563695563695584,0.028125470173796567,2020,7,Senegal
ALL,bounkiling,0.8148148148148148,0,0.6666666666666667,0,health center,0.5866666666666667,0.05225578117937447,2020,7,Senegal
ALL,dagana,0.7037037037037038,0.03421334928531114,0.65,0.05106277908033804,clinic,0.5333333333333333,0.04807401700618652,2020,7,Senegal
ALL,dagana,0.8888888888888887,1.1102230246251564e-16,1,0,health center,0.6153846153846154,0,2020,7,Senegal
ALL,dakar,0.40587570117237903,0.029743802719463728,0.42088968172769364,0.05444998506850628,clinic,0.38850732600732607,0.04500897099924097,2020,7,Senegal
ALL,dakar,0.822592563022601,0.037556408564698725,0.9081920937486447,0.026101903890544093,health center,0.46115689865689863,0.029387017805689072,2020,7,Senegal
ALL,dakar,0.7736625619205766,0.0700609368722034,0.6700000168082199,0.1214417087636614,hospital,0.3974746258997255,0.02832717303918528,2020,7,Senegal
ALL,diourbel,0.7294780038622908,0.04036854443307349,0.6949317684046975,0.06112940298140914,clinic,0.30819619182002045,0.020119174843316302,2020,7,Senegal
ALL,diourbel,0.6111111111111112,0.01851851851851855,0.5416666666666667,0.041666666666666685,health center,0.29042386185243324,0.029477554928640324,2020,7,Senegal
ALL,diourbel,0.3703703703703704,0,0.25,0,hospital,0.42857142857142855,0,2020,7,Senegal
ALL,fatick,0.7754923910221143,0.02689596772933319,0.7292045027427184,0.037001057739861336,clinic,0.3168121209035881,0.012678067060524585,2020,7,Senegal
ALL,fatick,0.8148149482133535,0.10999431272289707,0.9166666666666666,0,health center,0.3384615384615385,0.03631365196012814,2020,7,Senegal
ALL,fatick,0.9629629629629629,0,0.9166666666666665,1.1102230246251565e-16,hospital,0.31318681318681313,0.043749514807460185,2020,7,Senegal
ALL,foundiougne,0.8323186430615214,0.039658641260478016,0.8160959304567836,0.05020532894865453,clinic,0.3100830861728061,0.016795280218200474,2020,7,Senegal
ALL,foundiougne,0.8703703703703705,0.048112522432468836,0.9166666666666667,0.07216878364870319,health center,0.35106227106227106,0.04224019570520152,2020,7,Senegal
ALL,gossas,0.7222222222222223,0.040662503039522194,0.625,0.09149063183892499,clinic,0.2252747252747253,0.021634797080462682,2020,7,Senegal
ALL,goudiry,0.7037037037037037,0.018739423171368192,0.7833333333333333,0.03925227051701265,clinic,0.42857142857142855,0,2020,7,Senegal
ALL,goudiry,0.6481481481481481,0.048112522432468836,0.6666666666666666,0,health center,0.423076923076923,0.05396977329227857,2020,7,Senegal
ALL,goudomp,0.7407407407407408,0.031585291311942265,0.6666666666666666,0.041030496993110926,clinic,0.4214285714285714,0.029140077400500317,2020,7,Senegal
ALL,goudomp,0.925925925925926,1.1102230246251565e-16,0.9166666666666665,1.1102230246251565e-16,health center,0.6666666666666666,0,2020,7,Senegal
ALL,guediawaye,0.8516070855501228,0.03216296351211349,0.9440772949918508,0.050204759606399287,clinic,0.2951249871039857,0.047907262208434484,2020,7,Senegal
ALL,guediawaye,0.7777777777777778,0,0.8333333333333334,0,health center,NA,NA,2020,7,Senegal
ALL,guinguineo,0.7530864197530864,0.02754436301346749,0.8611111111111112,0.08445743889623243,clinic,0.7020408163265305,0.04254099929276742,2020,7,Senegal
ALL,guinguineo,0.7777777777777779,1.1102230246251565e-16,0.75,0,health center,0.5419047619047618,0.047901806003454006,2020,7,Senegal
ALL,kaffrine,0.7777777777777779,0.023688968483956713,0.7916666666666666,0.04865618401009518,clinic,0.48441558441558447,0.020412168181868123,2020,7,Senegal
ALL,kaffrine,0.9629629629629629,0,0.9166666666666665,1.1102230246251565e-16,health center,0.41868131868131864,0.0445156683528112,2020,7,Senegal
ALL,kaffrine,0.9629629629629629,0,0.9166666666666665,1.1102230246251565e-16,hospital,0.4988278388278388,0.04745002406082547,2020,7,Senegal
ALL,kanel,0.711111111111111,0.037096248964589386,0.7500000000000001,0.04281744192888377,clinic,0.28893772893772895,0.07733219514269,2020,7,Senegal
ALL,kanel,0.8888888888888888,0,0.8333333333333334,0,health center,0.47619047619047616,0.02099802627829041,2020,7,Senegal
ALL,kaolack,0.6736908799673808,0.03665100794712774,0.7655762647394446,0.0612351021438235,clinic,0.6802655846693827,0.029576583881980315,2020,7,Senegal
ALL,kaolack,0.7037037037037037,0,0.7083333333333333,0.029462782549439494,health center,0.6004395604395604,0.0982393271354214,2020,7,Senegal
ALL,kaolack,0.7592592314679053,0.02291546806126337,0.7083332708027872,0.05155980313784263,hospital,0.5486365510879463,0.048921545432126026,2020,7,Senegal
ALL,kebemer,0.7314814814814814,0.04356118213426506,0.7708333333333334,0.08263597100357509,clinic,0.34523809523809523,0.02374911900063595,2020,7,Senegal
ALL,kebemer,0.8518518518518517,0.028688765527462343,0.7916666666666665,0.09682458365518543,health center,0.3632234432234432,0.04369224005956846,2020,7,Senegal
ALL,kedougou,0.7870370370370371,0.029050695365766505,0.75,0.08838834764831842,clinic,0.5443889443889444,0.037481672526604566,2020,7,Senegal
ALL,kedougou,0.8518518518518519,0,0.8333333333333334,0,health center,0.5868131868131868,0.03083892334043838,2020,7,Senegal
ALL,kolda,0.7045355504407624,0.040284929217000366,0.8250185582267495,0.07223305695751775,clinic,0.37975680151094476,0.02579165609643262,2020,7,Senegal
ALL,kolda,0.7777777777777778,0,0.9166666666666666,0,health center,0.4714285714285714,0.04064590271099226,2020,7,Senegal
ALL,kolda,0.7777777777777779,1.1102230246251565e-16,0.9166666666666665,1.1102230246251565e-16,hospital,0.6266666666666666,0.01632993161855452,2020,7,Senegal
ALL,koumpentoum,0.9259259259259259,0,0.9166666666666666,0,health center,0.3857142857142857,0.0159719141249985,2020,7,Senegal
ALL,koungheul,0.7643346859531612,0.04142358091496676,0.7320987337293638,0.06515358694711075,clinic,0.4532881664019844,0.027636947476585374,2020,7,Senegal
ALL,linguere,0.6666666666666667,0.08114408259335792,0.75,0.12171612389003687,clinic,0.15384615384615385,0,2020,7,Senegal
ALL,linguere,0.7407407407407407,0,0.8333333333333333,1.1102230246251564e-16,health center,0.27289377289377287,0.051428055769362,2020,7,Senegal
ALL,linguere,0.7037037037037037,0,0.75,0,hospital,0.3635897435897436,0.06716186889741499,2020,7,Senegal
ALL,louga,0.6616339207761486,0.04398616890969668,0.7582614890481915,0.046689151794389684,clinic,0.3432784657691368,0.017908228275254918,2020,7,Senegal
ALL,louga,0.7314814814814814,0.10454150664591065,0.75,0.06573421981221794,health center,0.35545787545787544,0.026981109704193866,2020,7,Senegal
ALL,louga,0.8888888888888888,0,0.9166666666666666,0,hospital,0.44710622710622716,0.05762314464531658,2020,7,Senegal
ALL,malem hodar,0.7777777777777778,0,0.8333333333333333,0.06154574548966635,clinic,0.5,0,2020,7,Senegal
ALL,matam,0.75,0.02523041961747911,0.8333333333333333,0.04370036867375631,clinic,0.38461538461538464,0,2020,7,Senegal
ALL,matam,0.7962962962962963,0.048112522432468836,0.8333333333333333,0.07216878364870319,health center,0.6285714285714286,0.07133922984085067,2020,7,Senegal
ALL,matam,0.6666666666666667,0,0.5833333333333334,0,hospital,NA,NA,2020,7,Senegal
ALL,mbacke,0.8571428571428573,0.0405635914285676,0.8452380952380953,0.03226813938947326,clinic,0.3470632815460401,0.01774458298972841,2020,7,Senegal
ALL,mbacke,0.9444444444444444,0.018518518518518493,0.9166666666666665,0,health center,0.39487179487179486,0.03465654470927506,2020,7,Senegal
ALL,mbacke,0.9814814814814814,0.01851851851851855,1,0,hospital,0.4202930402930403,0.02909639504890534,2020,7,Senegal
ALL,mbour,0.7684531611093015,0.02812504240313702,0.7735294088567112,0.04714679943520517,clinic,0.35049309664694284,0.027805626488996753,2020,7,Senegal
ALL,mbour,0.6481481481481481,0.10041067934611823,0.6666666666666666,0,health center,0.30659340659340656,0.04177388881141163,2020,7,Senegal
ALL,mbour,0.4814814814814815,0.06415002990995851,0.2916666666666667,0.03608439182435162,hospital,0.4697802197802197,0.045390679334843684,2020,7,Senegal
