mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
ALL,malem hodar,0.7111549379044159,0.03471456182949655,0.8279092581576923,0.08190176531328319,ALL,0.4234432234432234,0.04391215834907665,2018,7,Senegal
ALL,matam,0.7591749771520566,0.02898870771615765,0.7890743696706863,0.020373119322865663,ALL,0.29358713384770807,0.04171054048690432,2018,7,Senegal
ALL,mbacke,0.8573728364683897,0.02468564430078912,0.8385317231791234,0.041675568770370125,ALL,0.41285389371672154,0.01718696978033709,2018,7,Senegal
ALL,mbour,0.7441379682425563,0.03314714551581665,0.772503739842171,0.060634374888610246,ALL,0.4350456779620323,0.02271436579360065,2018,7,Senegal
ALL,medina yoroufoula,0.5740740740740742,0.041030496993110926,0.6666666666666666,0.06154574548966635,ALL,0.5226190476190476,0.06116211316481984,2018,7,Senegal
ALL,nioro du rip,0.7583283490395055,0.02696170590781707,0.811613838035662,0.04945307077895199,ALL,0.5082417591864902,0.03561435164158762,2018,7,Senegal
ALL,oussouye,0.8746192079525414,0.015478734416045397,0.8719336219336221,0.03359062582743726,ALL,0.33967446667533496,0.01934193927043274,2018,7,Senegal
ALL,pikine,0.47465528806954815,0.10741523918449448,0.7959229281050594,0.02401126597726112,ALL,0.3165274866518285,0.02039238989311249,2018,7,Senegal
ALL,podor,0.7413449338408556,0.01680614288343312,0.7648178357803154,0.030258850039148005,ALL,0.33023300916283277,0.03203344675959862,2018,7,Senegal
ALL,ranerou,0.7777777777777777,6.666205772793466e-17,0.7441154355206068,0.046574763117106587,ALL,0.3551897779672453,0.02806060254855577,2018,7,Senegal
ALL,rufisque,0.7202849415513839,0.058877541602483936,0.7147953170410376,0.06637786481459573,ALL,0.3038960112878896,0.0460700838705731,2018,7,Senegal
ALL,saint louis,0.6834304840283048,0.056966318365307037,0.7826532077369748,0.048529739431717844,ALL,0.3467853811601763,0.02601334425172318,2018,7,Senegal
ALL,salemata,0.7260593756428713,0.029565001294974805,0.8115615039058016,0.054217716902828665,ALL,0.416939828085925,0.05168108850053612,2018,7,Senegal
ALL,saraya,0.6201712570270708,0.14770957954449498,0.6546478089887127,0.22656804050554727,ALL,0.44096441034178113,0.05839708846934904,2018,7,Senegal
ALL,sedhiou,0.6649288448868832,0.0759536128494093,0.6705149409424943,0.13582521514661194,ALL,0.35095238095238096,0.017191234648879485,2018,7,Senegal
ALL,tambacounda,0.7291929876802866,0.04711162145616061,0.7716140509964078,0.06573383582399754,ALL,0.3263082281859587,0.043509536774148184,2018,7,Senegal
ALL,thies,0.7424766843067947,0.03864438067244388,0.6740106592010233,0.05906094585126137,ALL,0.3400813468301909,0.029537927356081257,2018,7,Senegal
ALL,tivaoune,0.8188853438894289,0.0327660786406526,0.816862153827454,0.05117978264286977,ALL,0.31419636416443597,0.026047132248641656,2018,7,Senegal
ALL,velingara,0.6639361770887482,0.05888462598049529,0.7134472806387462,0.06630181980052473,ALL,0.413741294698589,0.03186687869606046,2018,7,Senegal
ALL,ziguinchor,0.7957340374577176,0.02825920944883385,0.7766078786454219,0.047473710639150825,ALL,0.3435612180948582,0.02280531100103143,2018,7,Senegal
public,bakel,0.7981956315289648,0.016107094630767368,0.8301282051282051,0.02043606872077497,ALL,0.3515873015873016,0.026228777909528336,2018,7,Senegal
private,bambey,0.8148148148148148,0,0.9166666666666667,1.1102230246251564e-16,ALL,0.2902564102564103,0.04129845191018079,2018,7,Senegal
public,bambey,0.8740740740740739,0.029768194514681646,0.8999999999999998,0.044798933519052044,ALL,0.45308913308913307,0.03713091542962822,2018,7,Senegal
private,bignona,0.8148148148148147,1.1102230246251565e-16,0.8333333333333334,0,ALL,0.26996336996337,0.01997975357797756,2018,7,Senegal
public,bignona,0.8454534268487754,0.03649822000919394,0.8189368770764118,0.05307414656967239,ALL,0.32040112998004633,0.014238421153457395,2018,7,Senegal
private,birkelane,0.5925925925925926,0,0.5833333333333334,0,ALL,0.23794871794871797,0.0427398287918249,2018,7,Senegal
public,birkelane,0.6579520807517885,0.03121746534570822,0.7862745187422819,0.05342753083750682,ALL,0.32966408247097045,0.045611241216929846,2018,7,Senegal
private,bounkiling,0.9259259259259259,0,1,0,ALL,0.4114285714285715,0.03717946913512977,2018,7,Senegal
public,bounkiling,0.8673673650794425,0.040206037622742996,0.856981980952416,0.07312490006147233,ALL,0.48477328185226043,0.05063347374053053,2018,7,Senegal
private,dagana,0.5925925925925926,0,0.75,0,ALL,0.3063186813186813,0.0567348849716366,2018,7,Senegal
public,dagana,0.8095466155810982,0.022907678346776088,0.8333333333333333,0.05524459950550376,ALL,0.3167476175169333,0.03461931040679877,2018,7,Senegal
private,dakar,0.5364842465760803,0.08773795129598208,0.6096194023677205,0.12069458963053437,ALL,0.3558537295013734,0.06860603477866994,2018,7,Senegal
public,dakar,0.8185903518341795,0.026632464688046968,0.8210207670631146,0.02526361015468006,ALL,0.3336333753550887,0.02238426145320322,2018,7,Senegal
private,diourbel,0.8126361513894712,0.03588547115190208,0.7745097826397624,0.053828206727853115,ALL,0.36996336996337,0.08933149009712232,2018,7,Senegal
public,diourbel,0.888888888888889,0.035993530215094445,0.9444444444444445,0.023378483653615938,ALL,0.4225274725274726,0.019122178272772235,2018,7,Senegal
private,fatick,0.8888888888888888,0,0.9166666666666667,1.1102230246251565e-16,ALL,0.3933333333333333,0.037092626460897865,2018,7,Senegal
public,fatick,0.8528960137583684,0.013223330425454443,0.8699557766721944,0.023359929415915862,ALL,0.3580870248169136,0.02420819094566355,2018,7,Senegal
private,foundiougne,0.8404558404558404,0.10227711496452366,0.826923076923077,0.10739097071274978,ALL,0.3361904761904762,0.03961518092649269,2018,7,Senegal
public,foundiougne,0.7849462734912852,0.0541016822764438,0.817204329978687,0.04903203523260051,ALL,0.3831396323241773,0.02045884460871451,2018,7,Senegal
public,gossas,0.904865649963689,0.04994161269433803,1,0,ALL,0.38686155312028225,0.02734892061874143,2018,7,Senegal
private,goudiry,0.7407407407407408,0,0.9166666666666666,0,ALL,0.5132600732600733,0.0390987105896943,2018,7,Senegal
public,goudiry,0.8355916892502259,0.008690452999364096,0.9349593495934958,0.03149435859610558,ALL,0.3586296160567471,0.058480290976525705,2018,7,Senegal
public,goudomp,0.8814814814814815,0.01299994724058092,0.8833333333333333,0.01914854215512675,ALL,0.37765567765567765,0.025861452239705717,2018,7,Senegal
public,guediawaye,0.8224738699300478,0.04972187867210158,0.8769079173334191,0.02302047624846565,ALL,0.32704610976996484,0.03188276540006005,2018,7,Senegal
private,guinguineo,0.4074074074074074,0,0.33333333333333337,0,ALL,NA,NA,2018,7,Senegal
public,guinguineo,0.6296296296296297,0.054355510052247605,0.7916666666666666,0.030574974404389298,ALL,0.5027210884353741,0.039335379069590864,2018,7,Senegal
private,kaffrine,0.37037037037037035,0.08147732458116595,0.3148148148148148,0.16295464916233196,ALL,0.3263736263736264,0.044080410144044416,2018,7,Senegal
public,kaffrine,0.7037037037037036,0.05435551005224765,0.875,0.09172492321316784,ALL,0.3401709401709402,0.07992467867472118,2018,7,Senegal
public,kanel,0.7936507936507937,0.013210323469467922,0.8690476190476192,0.023963632368580776,ALL,0.2910866910866911,0.03680810401940296,2018,7,Senegal
private,kaolack,0.4550264550264551,0.05940100590895991,0.42592592592592593,0.10184665572645744,ALL,NA,NA,2018,7,Senegal
public,kaolack,0.690631810786825,0.025631492969306325,0.8155080219033657,0.0409067338891036,ALL,0.4507604711751872,0.02888760104592805,2018,7,Senegal
private,kebemer,0.3703703703703704,0,0,0,ALL,NA,NA,2018,7,Senegal
public,kebemer,0.7756869788801379,0.023815201991991015,0.7452957024803104,0.02346980656178711,ALL,NA,NA,2018,7,Senegal
private,kedougou,0.40740740740740733,5.551115123125783e-17,0.33333333333333337,0,ALL,NA,NA,2018,7,Senegal
public,kedougou,0.7025926469671061,0.06440075346177478,0.8544061563385985,0.024874505348056256,ALL,0.38491434377558026,0.053969537946076986,2018,7,Senegal
private,kolda,0.42063492063492064,0.030219549493045107,0.3214285714285715,0.07522987585960784,ALL,NA,NA,2018,7,Senegal
public,kolda,0.7268317546262286,0.023381948639673564,0.8100880380868051,0.027601326279501574,ALL,0.3644031919313563,0.02320033909018147,2018,7,Senegal
private,koungheul,0.7777777777777778,0,1,0,ALL,0.28571428571428575,0.10910894511799618,2018,7,Senegal
public,koungheul,0.6666666666666667,0.027177755026123827,0.7916666666666667,0.0483432792596101,ALL,0.3780952380952381,0.0634895611084838,2018,7,Senegal
private,linguere,0.425925925925926,0.12962962962962973,0.33333333333333337,0,ALL,NA,NA,2018,7,Senegal
public,linguere,0.8346801349813502,0.012631322955421373,0.9106060592505916,0.006805959223564115,ALL,0.30545315837018244,0.04396632596938745,2018,7,Senegal
private,louga,0.5185185185185185,0,0.5,0,ALL,NA,NA,2018,7,Senegal
public,louga,0.7875579781275094,0.01633541724774064,0.8214987844506346,0.032459896205376725,ALL,0.3057753355962716,0.02752961964076718,2018,7,Senegal
private,malem hodar,0.6296296296296297,0,0.5833333333333334,0,ALL,NA,NA,2018,7,Senegal
public,malem hodar,0.7185185185185184,0.03702563927186884,0.85,0.086132475982079,ALL,0.4234432234432234,0.04391215834907665,2018,7,Senegal
public,matam,0.7591749771520566,0.02898870771615765,0.7890743696706863,0.020373119322865663,ALL,0.29358713384770807,0.04171054048690432,2018,7,Senegal
private,mbacke,0.5185185185185184,0,0.33333333333333337,0,ALL,0.6666666666666666,0,2018,7,Senegal
public,mbacke,0.8809385080075954,0.010381965464623577,0.8736658167603151,0.02506978123261821,ALL,0.40682390404349045,0.01649666493772776,2018,7,Senegal
private,mbour,0.6296296296296295,0,0.75,0,ALL,0.39677655677655677,0.043261550045221954,2018,7,Senegal
public,mbour,0.7666353950561596,0.02942629940629081,0.7769250444062252,0.07236009374318259,ALL,0.4609908451767566,0.019688339686194375,2018,7,Senegal
public,medina yoroufoula,0.5740740740740742,0.041030496993110926,0.6666666666666666,0.06154574548966635,ALL,0.5226190476190476,0.06116211316481984,2018,7,Senegal
public,nioro du rip,0.7583283490395055,0.02696170590781707,0.811613838035662,0.04945307077895199,ALL,0.5082417591864902,0.03561435164158762,2018,7,Senegal
private,oussouye,0.8962962962962964,0.030728590984896866,0.8944444444444444,0.023046443238672654,ALL,0.3687189666260676,0.049358452078152724,2018,7,Senegal
public,oussouye,0.8641975308641975,0.010342071809671475,0.8611111111111112,0.0465393231435217,ALL,0.32953296703296703,0.014707969546593033,2018,7,Senegal
private,pikine,0.33333333333333337,0,0,0,ALL,NA,NA,2018,7,Senegal
public,pikine,0.8190959744059236,0.03940729140605727,0.7959229281050594,0.02401126597726112,ALL,0.3165274866518285,0.02039238989311249,2018,7,Senegal
private,podor,0.7777777777777778,0,0.6666666666666666,0,ALL,0.33619047619047615,0.04201824460658244,2018,7,Senegal
public,podor,0.7401161701330334,0.01732873517028454,0.7681281618887014,0.031084077622067132,ALL,0.3285308740202485,0.03939673212581804,2018,7,Senegal
public,ranerou,0.7777777777777777,6.666205772793466e-17,0.7441154355206068,0.046574763117106587,ALL,0.3551897779672453,0.02806060254855577,2018,7,Senegal
private,rufisque,0.7777777777777778,0,0.5833333333333334,0,ALL,NA,NA,2018,7,Senegal
public,rufisque,0.7110857636574552,0.06735932751391582,0.7358299755096823,0.07214114744363609,ALL,0.3038960112878896,0.0460700838705731,2018,7,Senegal
private,saint louis,0.2962962962962963,0,0,0,ALL,NA,NA,2018,7,Senegal
public,saint louis,0.7301447917828345,0.039513938762596484,0.7826532077369748,0.048529739431717844,ALL,0.3467853811601763,0.02601334425172318,2018,7,Senegal
private,salemata,0.691358024691358,0.046558471189237685,0.6944444444444444,0.052378280087892394,ALL,0.32142857142857145,0.03571428571428567,2018,7,Senegal
public,salemata,0.7407407407407407,0.036623202405410685,0.8611111111111112,0.06293572395543122,ALL,0.4708180708180708,0.0751301144273223,2018,7,Senegal
private,saraya,0.39682539682539686,0.08348723369000201,0.2916666666666667,0.1473139127471974,ALL,0.3928571428571428,0.04208968935634211,2018,7,Senegal
public,saraya,0.8301119606857457,0.05674022921295138,0.9471007646171712,0.05106620629165624,ALL,0.46428571428571425,0.07746415773013085,2018,7,Senegal
private,sedhiou,0.5925925925925926,0,0.33333333333333337,0,ALL,NA,NA,2018,7,Senegal
public,sedhiou,0.6914300428590335,0.10351680935552858,0.8523284405170732,0.05628487478933945,ALL,0.35095238095238096,0.017191234648879485,2018,7,Senegal
private,tambacounda,0.6476408068650171,0.030818210188476698,0.8310502975592433,0.08003060321361682,ALL,0.35073082198968036,0.06844255427892912,2018,7,Senegal
public,tambacounda,0.7557850972574119,0.05871281539831379,0.7522333898583302,0.07890018990769694,ALL,0.29078894089625856,0.037891479974749745,2018,7,Senegal
private,thies,0.574074074074074,0.13176156917368248,0.4166666666666667,0.13176156917368248,ALL,0.2857142857142857,0,2018,7,Senegal
public,thies,0.7707369835332581,0.03498059548402512,0.7171965588916717,0.059353451395130395,ALL,0.3435633723878839,0.0310964863925942,2018,7,Senegal
private,tivaoune,0.7319223985890653,0.009501728814130113,0.7301587301587301,0.02137888983179284,ALL,0.2857142857142857,0,2018,7,Senegal
public,tivaoune,0.8337477866251362,0.03610196906462759,0.8316802428976361,0.058847859135409235,ALL,0.31700904663528184,0.02840311180316442,2018,7,Senegal
public,velingara,0.6639361770887482,0.05888462598049529,0.7134472806387462,0.06630181980052473,ALL,0.413741294698589,0.03186687869606046,2018,7,Senegal
private,ziguinchor,0.7891737891737892,0.10295670459990748,0.7628205128205129,0.1731740634844648,ALL,0.3239731147457517,0.05304845466360011,2018,7,Senegal
public,ziguinchor,0.7979753846891039,0.014184529840177977,0.78131841289387,0.023103480301532437,ALL,0.350503944069627,0.024097704113100887,2018,7,Senegal
private,guediawaye,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,matam,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,gossas,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,nioro du rip,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,velingara,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,ranerou,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,bakel,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,medina yoroufoula,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,kanel,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
private,goudomp,NA,NA,NA,NA,ALL,NA,NA,2018,7,Senegal
ALL,bakel,0.7883597883597884,0.018514661699041406,0.8095238095238095,0.022817020178569278,clinic,NA,NA,2018,7,Senegal
ALL,bakel,0.8395061728395061,0.02208462199999792,0.9166666666666667,4.965068306494545e-17,health center,0.3515873015873016,0.026228777909528336,2018,7,Senegal
ALL,bambey,0.8666468094608597,0.026953084143749906,0.9020889181724662,0.03923301199366289,clinic,0.41550636209615643,0.03208761003497573,2018,7,Senegal
ALL,bignona,0.8424596845649476,0.035128965958824344,0.8195108984582665,0.05096814164570916,clinic,0.3068739576507733,0.013332534742934317,2018,7,Senegal
ALL,bignona,0.8518518518518519,0,0.8333333333333334,0,health center,0.32307692307692304,0.03306456878064984,2018,7,Senegal
ALL,birkelane,0.61881349502784,0.020824524293180602,0.6946902323317836,0.06465870891766637,clinic,0.25639963550968364,0.0355081839201593,2018,7,Senegal
ALL,birkelane,0.7777777777777778,0,0.9166666666666666,0,health center,0.47857142857142854,0.094058166979323,2018,7,Senegal
ALL,bounkiling,0.8805082465397807,0.04258132793267369,0.8722627767264663,0.07972064499382019,clinic,0.48689886016188877,0.02915103927125281,2018,7,Senegal
ALL,bounkiling,0.8148148148148147,1.1102230246251564e-16,0.8333333333333334,0,health center,0.3269230769230769,0.12980769230769232,2018,7,Senegal
ALL,dagana,0.7830911079856228,0.031244769567801395,0.8245428973277075,0.05476673709140385,clinic,0.29678325984348275,0.045373389573899255,2018,7,Senegal
ALL,dagana,0.8518518518518517,1.1102230246251565e-16,0.8333333333333334,0,health center,0.45904761904761904,0.022416385325599655,2018,7,Senegal
ALL,dakar,0.5548387019225118,0.08889122174671936,0.6624483853822742,0.12225232861439127,clinic,0.3541703650107003,0.06651738070593999,2018,7,Senegal
ALL,dakar,0.73764198379602,0.03701691067806084,0.6882469686719698,0.047890534366519334,health center,0.3434275397876352,0.02766098303804378,2018,7,Senegal
ALL,dakar,0.5893912496922736,0.04348674912487932,0.42974290225464296,0.057195374557374834,hospital,0.33862459311612103,0.02152298635024517,2018,7,Senegal
ALL,diourbel,0.8817487606611383,0.029783831662551045,0.9230240597611926,0.027245353517258583,clinic,0.40926157891605786,0.027345128367837226,2018,7,Senegal
ALL,diourbel,0.7407407407407407,0,0.6666666666666666,0,hospital,NA,NA,2018,7,Senegal
ALL,fatick,0.8589209111231948,0.013087642959528887,0.8829526916802608,0.02198141256617607,clinic,0.3711885491571426,0.023663102627382582,2018,7,Senegal
ALL,fatick,0.8148148148148148,0,0.75,0,health center,0.315018315018315,0.03676931483829907,2018,7,Senegal
ALL,fatick,0.8148148148148147,1.1102230246251565e-16,0.75,0,hospital,0.3669597069597069,0.05614590072077198,2018,7,Senegal
ALL,foundiougne,0.808473440751572,0.04892934150871445,0.8338029453883962,0.04294396095018195,clinic,0.3707106842721565,0.018714602387384077,2018,7,Senegal
ALL,foundiougne,0.37037037037037035,0,0.33333333333333337,0,health center,NA,NA,2018,7,Senegal
ALL,gossas,0.9629629629629629,0,1,0,clinic,0.35677655677655673,0.01825062905504929,2018,7,Senegal
ALL,gossas,0.8148148148148147,1.1102230246251565e-16,1,0,health center,0.45142857142857146,0.071577622264715493,2018,7,Senegal
ALL,goudiry,0.8237283031973798,0.012745772936357765,0.9353388682194104,0.03212108835912921,clinic,0.5084866601484254,0.03765682908554729,2018,7,Senegal
ALL,goudiry,0.8518518518518517,1.1102230246251564e-16,0.9166666666666666,0,health center,0.15384615384615385,0,2018,7,Senegal
ALL,goudomp,0.8814814814814815,0.01299994724058092,0.8833333333333333,0.01914854215512675,clinic,0.37765567765567765,0.025861452239705717,2018,7,Senegal
ALL,guediawaye,0.8333333333333333,0.054934803608116006,0.8958333333333333,0.018633899812498227,clinic,0.32623117623117626,0.03707648849917138,2018,7,Senegal
ALL,guediawaye,0.8148148148148148,0,0.8333333333333335,1.1102230246251563e-16,health center,0.3087912087912088,0.011809261514253648,2018,7,Senegal
ALL,guediawaye,0.6296296296296297,0,0.5833333333333334,0,hospital,0.389010989010989,0.05839897621533526,2018,7,Senegal
ALL,guinguineo,0.5531268588215136,0.07034578379865057,0.6338797018749273,0.12668189287245746,clinic,0.5027210884353741,0.039335379069590864,2018,7,Senegal
ALL,kaffrine,0.696188938546701,0.04951867847548854,0.870772944599186,0.08254730415748626,clinic,0.3374279304252223,0.06464541408497801,2018,7,Senegal
ALL,kaffrine,0.2962962962962963,0,0.16666666666666669,0,hospital,NA,NA,2018,7,Senegal
ALL,kanel,0.7936507936507937,0.013210323469467922,0.8690476190476192,0.023963632368580776,clinic,0.2910866910866911,0.03680810401940296,2018,7,Senegal
ALL,kaolack,0.6541367009955109,0.03841300794193456,0.8148148148148148,0.04249165683038384,clinic,0.4553846153846153,0.029988963066712466,2018,7,Senegal
ALL,kaolack,0.7654320987654321,0.011639617797309449,0.8055555555555556,0.026189140043946214,health center,0.33928571428571425,0.042633344236833286,2018,7,Senegal
ALL,kaolack,0.5185185185185185,0,0.33333333333333337,0,hospital,NA,NA,2018,7,Senegal
ALL,kebemer,0.7685185185185186,0.02484519974999765,0.7291666666666666,0.018633899812498255,clinic,NA,NA,2018,7,Senegal
ALL,kebemer,0.710239651416122,0.1413669843202633,0.9166666666666667,1.1102230246251565e-16,health center,NA,NA,2018,7,Senegal
ALL,kedougou,0.6604938271604939,0.06997851333377426,0.8333333333333333,0.024720661623652204,clinic,0.40384615384615385,0.07601628990789373,2018,7,Senegal
ALL,kedougou,0.8518518518518517,1.1102230246251565e-16,0.9166666666666666,0,health center,0.38043956043956045,0.06420291464946726,2018,7,Senegal
ALL,kedougou,0.40740740740740733,5.551115123125783e-17,0.33333333333333337,0,hospital,NA,NA,2018,7,Senegal
ALL,kolda,0.6490009643063845,0.03424648942578736,0.6931194999076624,0.0553471069994885,clinic,0.37838827838827827,0.03049121803623832,2018,7,Senegal
ALL,kolda,0.6319444444444443,0.10493992268822407,0.65625,0.14162962186072323,health center,0.3514285714285714,0.026915842640237234,2018,7,Senegal
ALL,kolda,0.8148148148148148,0,0.8333333333333334,0,hospital,0.28946886446886444,0.08871509214918229,2018,7,Senegal
ALL,koungheul,0.6726039049565696,0.02644730268183032,0.8027989884602348,0.047184465125578307,clinic,0.3729028548824611,0.060347499802954695,2018,7,Senegal
ALL,linguere,0.5446560977472747,0.10842140745532855,0.5966076920944435,0.17493934255542398,clinic,0.35714285714285715,0.05357142857142855,2018,7,Senegal
ALL,linguere,0.8518518518518517,1.1102230246251565e-16,0.8333333333333334,0,hospital,0.21391941391941394,0.04664544287100837,2018,7,Senegal
ALL,louga,0.7777777777777779,0.017965116991067627,0.8165357685218461,0.03737023146402172,clinic,0.20768635798854507,0.058351563740522,2018,7,Senegal
ALL,louga,0.8203017832647463,0.036036299053299393,0.8209876543209876,0.03624604840381434,health center,0.32861261735537683,0.02875420603886928,2018,7,Senegal
ALL,malem hodar,0.7185185185185184,0.03702563927186884,0.85,0.086132475982079,clinic,0.4234432234432234,0.04391215834907665,2018,7,Senegal
ALL,malem hodar,0.6296296296296297,0,0.5833333333333334,0,health center,NA,NA,2018,7,Senegal
ALL,matam,0.7364804657265732,0.02786919633686866,0.7745825715171522,0.020901897252651506,clinic,0.3119047619047619,0.11202279742470792,2018,7,Senegal
ALL,matam,0.8518518518518519,0,0.8333333333333334,0,health center,0.28901098901098904,0.03557453638733769,2018,7,Senegal
ALL,matam,0.8888888888888888,0,0.9166666666666666,0,hospital,0.23763736263736268,0.05949033998443099,2018,7,Senegal
ALL,mbacke,0.8546397138382865,0.026721861978882946,0.8261348907912631,0.04401767378013267,clinic,0.4092431561820668,0.019927686946834628,2018,7,Senegal
ALL,mbacke,0.8888888888888888,0,1,0,health center,0.3923809523809524,0.03369406365361721,2018,7,Senegal
ALL,mbacke,0.8888888888888888,0,0.9166666666666666,0,hospital,0.5438095238095239,0.07734834477808364,2018,7,Senegal
ALL,mbour,0.7497052822447184,0.036167209518863014,0.7725141848653292,0.06862478500812236,clinic,0.43926148440696844,0.028278264874721352,2018,7,Senegal
ALL,mbour,0.7079772079772081,0.07728130950110075,0.7724358974358976,0.08868192314222678,health center,0.4230959440881478,0.03325174524479756,2018,7,Senegal
ALL,medina yoroufoula,0.5740740740740742,0.041030496993110926,0.6666666666666666,0.06154574548966635,clinic,0.5226190476190476,0.06116211316481984,2018,7,Senegal
ALL,nioro du rip,0.7460417335880719,0.03179187468775099,0.8250157304012132,0.056116822752174805,clinic,0.5384615384615384,0,2018,7,Senegal
ALL,nioro du rip,0.8148148148148148,0,0.75,0,health center,0.3571428571428571,0,2018,7,Senegal
